ID;text;group
1734;' suggestion : try expose new age douglas groothuis . ';3
1735;' walter-     try time past communicate susan , ignore , don\'t honestly believe letter mean .     think thoughtful compassionate , .     naive .     group .     lord advise , unwelcome city brush dust foot .     care topic write direct , , , god bless . ';3
1736;' hi , netter     look source code read ascii file bitmap file produce thin image . example , preprocess character image want apply thinning algorithm . ';1
1737;'      mind post response ? interested , .     thank , ';2
1738;' shadow come ?     there\ close block sunlight hit .     wouldn\'t expect block view .     miss ? ';2
1739;' hello ,       \ti buy copy .     can\'t disagree good book .     unfortunately look graphic feature describe book _ _ 640x480x16 320x200x256 mode . easy accomodate pixel descriptor ( color attribute ) mode a0000 - afffff , 640x480x256(which interested ) .     haven\'t finish book affraid author didn\'t talk mode(or svga mode ) .     know good book deal fast svga graphic manupulation(scrolling , repainting , good stuff .. ) send mail .     programming guide svga card welcome .     \tthank advance .        * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *                            tiang      t.       foo                               * * \t\t         tiang@uokmax.ecn.uoknor.edu \t\t          * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *       ';1
1740;' hello , purchase new 486 noname graphic card instal obviously     speedstar 24 compatible . vga 4000 truecolor . accompany driver utility vmode , xmode mode , driver lotus , windows , etc . driver tell provide truecolor mode , windows 3.1 driver . , ad , pointer truecolor mode . article group speedstar 24 fact believe card compatible .     anybody know mode adjust ? write driver allow 16.7 million color resolution 640 x 480 45 hz interlace ? ';1
1741;'     \tthis post contain fallacy respond .     \t1 ) abolishment divinity require elimination     freewill .      \tyou . attempt . , existance omniscience eliminate freewill mortal . *     \t * post month ago . able refute ,     reasonable reason .     --             satan angels freewill .              god tell . ';0
1742;' [ excellent discussion dc - x landing technique henry delete ]      dc - x horizontally .     vertically .       reason .     vertical landing don\'t require mile runway limit noise pollution .     don\'t require wheel wing .     turn engine touch .     course , henry point , vetical landing aren\'t simple .      , blunt , yes .     you\'re learn .      soyuz vehicle use parachute descent fire small rocket hit ground .     parachute , , especially practical want reuse effort .     landing comfortable .     , word georgy grechko , prefer bruise , sink .     ';2
1743;'     lack extraneously capitalize word , i\'d swear mcelwaine change cal poly .     find choice newsgroup \'interesting\ ' .     tell guy \'sci.astro\ ' doesn\'t stand \'astrology\ ' ?     it\ truly frightening post like originate ostensibly center high learning country .     small wonder rest world think we\'re nut problem .     [ case haven\'t , david , don\'t think appropriate posting \'sci\ ' group . ]     --     insist perfect safety people don\'t ball live     real world .      -- mary shafer , nasa ames dryden ';2
1744;'     yes fully agree , don\'t believe god exist , believe god exist ? mandtbacka@finabo.abo.fi ( mats andtbacka ) point , hinge word believe mean .     unfortunately bind definition strong weak atheism , accord faq :     # atheism characterize absence belief existence god . # atheist far , believe god exist .     # refer weak atheist position , strong # atheism . #     # important note difference position .     weak # atheism simple scepticism- disbelief existence god .     strong # atheism positive belief god exist .     # fall trap assume atheist strong atheist .     ( mathew\ introduction atheism version 1.2 modify 5 - apr-93 )     faq clarify try pin notion belief ? ? ';0
1745;'            yeah , course ... term \'mach banding\ ' correct , should\'ve \'color quantization effect\ ' . bad color quantization effect result visible mach - band picture smooth quantizise . ';1
1746;' archive - : atheism / overview alt - atheism - archive - : overview - modify : 5 april 1993 version : 1.2                                        overview     welcome alt.atheism alt.atheism.moderated .     series regular posting aim new reader newsgroup .     group \'controversial\ ' nature notice new reader come question , mi - statement misconception post net .     addition , people request information post time time .     order try cut , alt.atheism group series regular posting following title :        1 .     alt . atheism faq : overview new readers       2 .     alt . atheism faq : introduction atheism       3 .     alt . atheism faq : frequently asked questions ( faq )       4 .     alt . atheism faq : construct logical argument       5 .     alt . atheism faq : atheist resource     article number 1 .     read number 2 3 post .     entirely optional .     new usenet , find helpful read newsgroup news.announce.newuser .     article title primer work usenet community , answers frequently asked questions usenet hints writing style usenet particularly relevant .     question concern news work ask news.newusers.question .     unable find article list , finding stuff section .                                         credit     file write assistance reader alt.atheism alt.atheism.moderated .     particular , i\'d like thank follow people :     kck+@cs.cmu.edu ( karl kluge ) perry@dsinc.com ( jim perry ) netoprwa@ncsuvm.cc.ncsu.edu ( wayne aiken ) chpetk@gdr.bath.ac.uk ( toby kelsey ) jkp@cs . hut.fi ( jyrki kuoppala ) geoff.arnold@east . sun . com ( geoff arnold ) torkel@sics.se ( torkel franzen ) kmldorf@utdallas.edu ( george kimeldorf ) roe2@quads.uchicago.edu ( greg roelofs ) arromdee@jyusenkyou.cs.jhu.edu ( ken arromdee ) madhaus@netcom.com ( maddi hausmann ) j5j@psuvm.psu.edu ( john a. johnson ) dgraham@bmers30.bnr.ca ( douglas graham ) mayne@open.cs.fsu.edu ( william mayne ) ajr@bigbird.hri.com ( andy rosen ) stoesser@ira.uka.de ( achim stoesser ) bosullvn@unix1.tcd.ie ( bryan o\'sullivan ) lippard@ccit.arizona.edu ( james j. lippard ) s1b3832@rigel.tamu.edu ( s. baum ) ydobyns@phoenix.princeton.edu ( york h. dobyns ) schroede@sdsc.edu ( wayne schroeder ) baldwin@csservera.usna.navy.mil ( j.d . baldwin ) d_nibby@unhh.unh.edu ( dana nibby ) dempsey@kodak . com ( richard c. dempsey ) jmunch@hertz , elee.calpoly.edu ( john david munch ) pdc@dcs.ed.ac.uk ( paul crowley ) rz@mips.complang.tuwien.ac.at ( richard zach ) tycchow@math.mit.edu ( tim chow ) simon@dcs.warwick.ac.uk ( simon clippingdale )     ... countless i\'ve forget .     article free .     truly free .     copy distribute wish .     , send change correction author , - post copy article alt.atheism- good multiple version document float network .                                      find stuff     faq file * * news system .     suggestion can\'t find :     1 . check newsgroup alt.atheism .     look subject line start       alt . atheism faq : .     2 . check newsgroup news.answer subject line .        don\'t find step 1 2 , news system isn\'t set       correctly , wish tell system administrator       problem .     3 . anonymous ftp access , connect rtfm.mit.edu [ 18.172.1.27 ] .       directory /pub / usenet / alt.atheism , you\'ll find late       version faq file .        ftp way copy file networked computer .           need help use start ftp , send e - mail       mail-server@rtfm.mit.edu           send usenet / news.answer / ftp - list / faq        body .     4 . site carry news.answer posting .     article       introduction news.answer newsgroup carry list       sites- article post regularly news.answer .     5 . don\'t ftp , send mail mail-server@rtfm.mit.edu       consist follow line :           send usenet / news.answer / finding - source          send usenet / alt.atheism / faq          send usenet / alt.atheism / introduction          send usenet / alt.atheism / logic          send usenet / alt.atheism / resource     5 . ( penultimate resort )     send mail mail-server@mantis.co.uk consist       follow line :           send atheism / faq / faq.txt          send atheism / faq / logic.txt          send atheism / faq / intro.txt          send atheism / faq / resource.txt        poor overwork modem try send copy file .       there\ stuff , too- interesting command try help       send atheism / index .     6 . ( resort )     mail mathew@mantis.co.uk , post article       newsgroup ask faq file .           you\'ve try method they\'ve failed- it\ nice       clutter newsgroup people\ mailbox request file .       it\ post read faq , !     instance ,       people email address mangle transit don\'t        ftp probably need assistance obtain faq file . ';0
1747;' tradition church hold apostle ( mean 11 survive disciple , matthias , barnabas paul ) martyr , john .     tradition understand read early church writing bible heteroorthodox scripture . ';0
1748;' : bit , phil .     don\'t reprocess nuclear fuel : reprocess plant bomb - grade plutonium .     : cheap , current price thing , simply fabricate new : fuel rod reprocess old , create potentially : dangerous material ( national security point view ) : fabricate fuel rod .     fabricate reprocess plutonium result kind boom , hardly decent bomb grade plutonium .     want bomb grade plutonium use research reactor , power reactor .     want bomb , don\'t use plutonium , use uranium . ';2
1749;' contact signaware corp 800 - 4583820 800 6376564     -------------------------------- original memo -------------------------------- bcc :        vincent wall                      :         imaging club subject : signature verification     ?         date send : 05/04/93     sci.image.processe : yyqi@ece.arizona.edu ( yingyong qi ) subject : signature image database organization : u arizona electrical computer engineering     hi , :     tell database handwriting signature image available evaluate signature verification system .     thank . ';1
1750;' everbody define envelope . world envelope choose , shell ,     boundary .     analogy envelope airship ?     actually , shell good .     push shell hard ( aircraft ? ) break . ';2
1751;' paradise svga 1 mb , 90c030 chip ( 1d ) . doc display follow mode : 640x480x32k colour 800x600x32k col ramdac hicolor chip . check board chip . , problem can\'t mode work ! graphics workshop 6.1 claim display 24 bit image dither 15 bit colour board , doesn\'t work . try write assembler code mode work find pixel address word ( 16 bit ) , low 8 bit consider ( happen 800x600 mode , 640x480 mode refuse work i.e. remain text mode ) . help . ';1
1752;' - time . ';1
1753;'     company probably public missiles , inc michigan .      yup .      nope , it\ illegal . , , closely regulate . order     purchase use big rocket motor require , necessary following : ) employee government agency . b ) employee student university research involve rocket . c ) member representative educational organization involve research use rocket . organization :     tripoli rocketry association national association rocketry . member organization demonstrate proficiency construction flight allow purchase large motor .     faa issue waiver regulation , request ,     organization persuade adequate precaution     avoid conflict aircraft . usual stipulation : - operation specified ceiling allow . depend location , ceiling 5000 50000 foot agl .     - operator rocket responsible avoid aircraft operate radius launch site . - flight cloud visual range haze expressly prohibit . - faa provide notam inform user airspace unmanned rocket operation place specify place time .     launch hold ( dozen year ) hold area air traffic relatively light , western desert ( black rock desert north reno particularly popular 25 x 150 mile * hit * ground ) .     rocketry association test approve motor members\ ' use , insure safety . depend motor size , launcher setback 50 500 foot .      way , rocket 1 lb power f motor exempt federal regulation unmanned rocket . far 101 , subpart c , detail .     recovery ... high altitude rocket reach 50,000 foot , 2,000 5,000 foot . typical rocket 2 6 inch diameter , carry 3 6 foot parachute , multiple parachute , depend payload . rocket carry small transmitter audio sounder -- particularly launch eastern , obstruction .     camera , telemetry transmitter , video payload common .      ? it\ lot fun ... check traffic rec.models.rocket information model ( 3 lb ) high power ( big ) rocket hobby . dangerous activity , key practice safety . i\'ve fly consumer rocket range 4 - 5 lbs takeoff weight 27 year , extremity intact .      that\ thing . explosive warheads kind allowed rockets . ! forgive shout , that\ big misconception people hobby .      true . relate rocket hobby ,     hit cross road rocket hand . ';2
1754;'     write _ the_wholly_babble:_the_users_guide_to_invisible _ _ pink_unicorns _ .     grant faith invisible pink unicorn , read babble , obey write .     obey write babble , believe way grant faith invisible pink unicorn .     believe obey write babble lead believe invisible pink unicorn , , essentially , believe invisible pink unicorn .     bit circular reasoning beg question : obey different believe ? ';0
1755;' ? hear - god .      sure don\'t understand .      bill , award golden shovel award biggist pile bullshit i\'ve whil . i\'m afraid there\ bit religion macroevolution , you\'ve grand statement science explain origins- large extent , ! ';0
1756;' droplet vol 1 , 11 , 1         d r o p l e t vast ocean miraculous qur\'an     translation arabic turkish writings     bediuzzaman said nursi , risale - noor     vol 1 , 11 , 1 ------------------------------------------------------------------         \t\t nineteenth letter       \t\t mu\'jizat - ahmediye risalesi     ( treatise miracles muhammad saw )           ( saw : peace blessings )     ( allah ) , ( allah ) glorify ! glorifies ( allah\ ) praise .         allah , compassionate , merciful        send messenger guidance religion truth     supreme religion :     sufficient allah witness .     muhammad messenger allah , firm unbeliever merciful .     bow prostrate     , seek allah\ grace pleasure .     mark face sing prostrafion- similitude torah indgil . [ our\'an 48:28 - 29 ]        nineteenth thirhy - word concern mission muhammad ( saw ) prove prophethood decisive evidence , assign verification subject word .       supplement , merely nineteen signs ,     flash great truth .        sign :     owner master universe knowledge , dispose affair wisdom , direct - seeingly , treat - knowingly , arrange wisdom cause , purpose use apparent .     create know , surely know speak , speak , surely speak consciousness , thought , speech .     speak think , surely speak humankind , - awareness comprehensive conscious .     speak humankind , surely speak perfect mankind worthy address high morality , qualified guide humanity- certainly speak muhammad ( saw ) ,     , friend foe alike testify , high     character morality , obey fifth humanity , spiritual rule half globe submit , radiance light illumine future mankind thirteen century , believer , luminous segment humanity , renew oath allegiance time day , happiness peace pray , allah\ blessing bear admiration love heart .        certainly , speak muhammad ( saw ) , so-     messenger , so- guide rest humanity , . ';3
1757;' archive - : space / diff     diffs faq posting ( posting order )     ( hand - edit context diffs- attempt use patch old copy faq ) .     = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = diff -t -c -r1.18 faq.intro * * * /tmp/,rcst1a06400\tthu apr     1 14:47:22 1993 --- faq.intro\tthu apr     1 14:46:55 1993 * * * * * * * * * * * * * * * * * * 101,107 * * * * \t\t     nasa langley ( technical reports ) \t\t     nasa spacelink \t\t     national space science data center -\t\t     space planetary image facility \t\t     space telescope science institute electronic info . service \t\t     starcat \t\t     astronomical databases --- 101,106 ---- * * * * * * * * * * * * * * * * * * 130,135 * * * * --- 129,135 ---- \t         llnl great exploration \t         lunar prospector \t         lunar science activity + \t         orbit earth satellite history \t         spacecraft model \t         rocket propulsion \t         spacecraft design     = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = diff -t -c -r1.18 faq.net * * * /tmp/,rcst1a06405\tthu apr     1 14:47:24 1993 --- faq.net\tthu apr     1 14:46:57 1993 * * * * * * * * * * * * * * * * * * 58,63 * * * * --- 58,67 ----          element send list dr . kelso , jsc , source          release . email elements-request@telesoft.com join .     +        gps digest moderated list discussion global positioning +        system satellite navigation positioning system . email +        gps-request@esseye.si.com join . +          space - investor list information relevant invest          space - relate company . email vincent cate ( vac@cs.cmu.edu ) join .     * * * * * * * * * * * * * * * * * * 223,227 * * * * --- 227,241 ----          1030 . fact learn unauthorized access , contact          nasa personnel .     +        claim news group fraud waste . +        substantiate significant degree . reader +        detect fraud , waste , abuse , mismanagement contact nasa +        inspector general ( 24 - hour ) 800 - 424 - 9183 ( anonymous ) write + + \t     nasa + \t     inspector general + \t     p.o . box 23089 + \t     l\'enfant plaza station + \t     washington dc 20024       : faq # 3/15 - online ( offline ) source image , datum , etc .     = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = diff -t -c -r1.18 faq.data * * * /tmp/,rcst1a06410\tthu apr     1 14:47:26 1993 --- faq.data\tthu apr     1 14:46:54 1993 * * * * * * * * * * * * * * * * * * 216,237 * * * * \t     telephone : ( 301 ) 286 - 6695     \t     email address :      request@nssdca.gsfc.nasa.gov - - -        space planetary image facility - -        available 24 hour day anonymous ftp pioneer.unm.edu . -        approximately 150 cd - rom\ imagery , raw , tabular datum . -        start , file : - -\t     pioneer.unm.edu : pub / info / beginner - info - -        hopefully information need datum -        machine . beginner - info translate -        language , look inside pub / info particular language -        meet need . - -        contact help@pioneer.unm.edu .            space telescope science institute electronic information service --- 216,221 ----     = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = diff -t -c -r1.18 faq.math * * * /tmp/,rcst1a06415\tthu apr     1 14:47:28 1993 --- faq.math\tthu apr     1 14:46:56 1993 * * * * * * * * * * * * * * * * * * 60,65 * * * * --- 60,71 ---- \t     series compute position accurate 1 arc minute \t     period + - 300 year . pluto include state \t     accuracy 15 arc minute . + +        _ multiyear interactive computer almanac _ ( mica ) , produce +        naval observatory . valid year 1990 - 1999 . $ 55 ( $ 80 outside ) . +        available ibm ( order # pb93 - 500163hdv ) macintosh ( order +        # pb93 - 500155hdv ) . ntis sale desk , ( 703)-487 - 4650 . believe +        intend replace usno\ interactive computer ephemeris .           _ interactive computer ephemeris _ ( naval observatory )          distribute ibm - pc floppy disk , $ 35 ( willmann - bell ) . cover date     = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = diff -t -c -r1.18 faq.reference * * * /tmp/,rcst1a06420\tthu apr     1 14:47:30 1993 --- faq.references\tthu apr     1 14:46:59 1993 * * * * * * * * * * * * * * * * * * 93,100 * * * *          naval observatory \t     202 - 653 - 1079 ( usno bulletin board modem ) \t     202 - 653 - 1507 general -\t     202 - 653 - 1545 nautical almanac office ( info interactive -\t         computer ephemeris )           willmann - bell          p.o . box 35025 --- 93,98 ---- * * * * * * * * * * * * * * * * * * 138,151 * * * *          sdi\ ssrt ( single stage rocket technology ) project fund          suborbital technology demonstrator dc - x fly          mid-1993 . development operational single - stage !        orbit vehicle uncertain present- considerably detail !        ssrt program , document     ! \t     ames.arc.nasa.gov : pub / space / faq / deltaclipper     !        anonymous ftp email server .            star person           official decide committee international --- 136,151 ----          sdi\ ssrt ( single stage rocket technology ) project fund          suborbital technology demonstrator dc - x fly          mid-1993 . development operational single - stage !        orbit vehicle ( delta clipper ) uncertain present .     !        collection picture file relate dc - x available !        anonymous ftp email server directory     ! \t     bongo.cc.utexas.edu : pub / delta - clipper     +        chris w. johnson ( chrisj@emx.cc.utexas.edu ) maintain archive .     +          star person           official decide committee international * * * * * * * * * * * * * * * * * * 223,228 * * * * --- 223,236 ----          university press , 1970 . information lunar orbiter mission ,          include map coverage lunar nearside farside          orbiter . + + +        orbit earth satellite histories + +        list earth orbit satellite ( orbit ) +        available anonymous ftp : + + \t     ames.arc.nasa.gov : pub / space / faq / satellites            spacecraft models     = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = diff -t -c -r1.18 faq.addresse * * * /tmp/,rcst1a06435\tthu apr     1 14:47:34 1993 --- faq.addresses\tthu apr     1 14:46:51 1993 * * * * * * * * * * * * * * * * * * 75,80 * * * * --- 75,85 ---- \t     , sf 171 useless . employee caltech employee , \t     contractor , similar responsibility . \t     offer alternative funding nasa centers . + + \t     fact sheet description jpl available anonymous + \t     ftp + + \t         ames.arc.nasa.gov : pub / space / faq / jpldescription           nasa johnson manned space center ( jsc )          houston , tx 77058     = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = diff -t -c -r1.18 faq.new_probes * * * /tmp/,rcst1a06450\tthu apr     1 14:47:38 1993 --- faq.new_probes\tthu apr     1 14:46:58 1993 * * * * * * * * * * * * * * * * * * 8,13 * * * * --- 8,19 ----          team , isas / nasda launch schedule , press kit .      +        asuka ( astro - d ) - isas ( japan ) x - ray astronomy satellite , launch +        earth orbit 2/20/93 . equip large - area wide - wavelength ( 1 - 20 +        angstrom ) x - ray telescope , x - ray ccd camera , image gas +        scintillation proportional counter . + +          cassini - saturn orbiter titan atmosphere probe . cassini joint          nasa / esa project design accomplish exploration saturnian          system cassini saturn orbiter huygens titan probe . cassini * * * * * * * * * * * * * * * * * * 98,115 * * * *            magellan - venus radar mapping mission . map entire !        surface high resolution . currently ( 11/92 ) mapping cycle 4 , !        collect global gravity map .            mars observer - mars orbiter include 1.5 m / pixel resolution camera . !        launch 9/24/92 titan iii / tos booster . mo currently ( 3/93 )          transit mars , arrive 8/24/93 . operation start 11/93          martian year ( 687 day ) .      !        topex / poseidon - joint / french earth observe satellite , launch !        august 1992 ariane 4 booster . primary objective          topex / poseidon project precise accurate global          observation sea level year , substantially          increase understanding global ocean dynamic . satellite --- 104,121 ----            magellan - venus radar mapping mission . map entire !        surface high resolution . currently ( 4/93 ) collect global gravity !        map .            mars observer - mars orbiter include 1.5 m / pixel resolution camera . !        launch 9/25/92 titan iii / tos booster . mo currently ( 4/93 )          transit mars , arrive 8/24/93 . operation start 11/93          martian year ( 687 day ) .      !        topex / poseidon - joint / french earth observe satellite , launch !        8/10/92 ariane 4 booster . primary objective          topex / poseidon project precise accurate global          observation sea level year , substantially          increase understanding global ocean dynamic . satellite     = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = diff -t -c -r1.18 faq.astronaut * * * /tmp/,rcst1a06465\tthu apr     1 14:47:43 1993 --- faq.astronaut\tthu apr     1 14:46:52 1993 * * * * * * * * * * * * * * * * * * 162,174 * * * *          specific standard :     \t      distant visual acuity : ! \t\t20/100 uncorrecte , \t\tcorrectable 20/20 , eye .     \t      blood pressure : \t\t140/90 measure sit position .     !        3 . height 60 76 inch .           pilot astronaut candidate :     --- 162,174 ----          specific standard :     \t      distant visual acuity : ! \t\t20/150 uncorrecte , \t\tcorrectable 20/20 , eye .     \t      blood pressure : \t\t140/90 measure sit position .     !        3 . height 58.5 76 inch . ';2
1758;' think weak argument .     fact , * * reference jesus _ antiquity jews _ , unquestionably alter christians .     origen write , century , josephus recognize jesus messiah , long passage opposite .     arabic manuscript _ antiquities jews _ contain version passage gung - ho jesus authentic .       question origen , century , reference jesus josephus .     manuscript _ antiquity _ lack reference .     possible fabricate cloth insert , don\'t think it\ likely -- think consensus scholarly community case . ( know g.a . wells position , that\ small minority view jesus exist .     professor german , biblical history new testament directly relevant historicity jesus . ) ';3
1759;' agree totally !     amen !     state world     . ';0
1760;' archive - : space / mnemonic - modify : $ date : 93/04/01 14:39:14 $     astronomical mnemonics ( faq section post sci.astro )         gather flurry mnemonic posting sci.astro .         spectral classification sequence : o b f g k m r n s     \toh fine girl kiss right , sweetheart . ( classic )     \to\'dell\ big astronomical fiasco kill right surely \tobese balding astronomy found guilty- kill reluctant \t       nonscience students . \toctopus brain , favorite gastronomical kitchen menu , \t       require sauce \todd ball astronomer find generally kooky mnemonics \t       nifty stuff \toh big ferocious gorilla , kill roomate saturday \toh boy , flash ! godzilla kills mothra ! surprising ! \toh boy , f grade kills \ton bad afternoons ferment grapes mrs . richard nixon smiling \ton , backward astronomer , forget geocentricity- kepler\ motions \t       reveal nature\ simplicity \tour bad astronomy faculty kill monday \toven baked ants , fried gently , kept moist , retain natural succulence \toverseas broadcast : flash !     godzilla kill mothra ! \t       ( rodan named successor ) \toverweight boy fat girl munching \tonly bored astronomer find gratification knowing mnemonics \toh bloody astronomy !     f grades kill         order planet :     \tsun \tmercury \tvenus \tearth ( terra ) \tmar \t(asteroids ) \tjupiter \tsaturn \turanus \tneptune \tpluto     \tmy earnest mother serve pizzas \tmother thoughtfully jelly sandwich protest \tmy erotic mate joyfully satisfies unusual need passionately \tmen easily jug serve useful nocturnal purposes \tman early jug serve useful noble purposes \tmy educate mother planet \tmy eager mother planet \tmy exhausted mother swept planetary nebula \tmost voters earn money near polls \tmy educate mother serve pizza - pie \tmany viscious elephants john , suzy uncle need protection \tsolar mass easily jupiter\ satellites undergo \t       numerous perturbations .     \tmein vater erklaert mir jeden sonntag unsere niedlichen planeten \t       ( father explain sunday planet ) \tman verachte einen menschen seinem unglueck nie -- punkt \t       ( scorn / despise person misfortune / bad luck / misery \t\t-- period ! )         color spectrum : red orange yellow green blue indigo violet \troy g. biv     ( pronounce man\ ) \trichard york battle vain \tread good book verse         galilean satellite jupiter : io europa ganymede callisto \ti expect god cries \ti eat green cheese \ti embarrass good christians     \tich erschrecke guten christen \t       ( scare good christians )         saturnian satellites \tmet dr thip \tmiriam\ enchiladas taste divine recently . tell i\'m proud . \t(mimas , enceladus , tethys , dione , rhea , titan , hyperion , \t       iapetus , phoebe )         uranian satellites : \tmauto \tmispronunciation afflict uranus \tmy angel uriel opium \t(miranda , ariel , umbriel , titania , oberon )     note : remain faq section appear sci.astro , cover        material relevance sci.space . ';2
1761;' \tit depend kind polygon .     \tconvex - simple , concave - trouble , concave loop(s ) \tinside - big trouble .     \tof cause , use box test avoid check \teach edge . accord experience , \ta simple way . headache stuff deal \tthe special case , example , overlap line . ';1
1762;' hi , direct map type gif ?      interesting cartography find gif useful .     tia , ';1
1763;'     think . largely result effort people read group write letter phone following happen :     1 . nasa reprogramme fund nasp alive 1991 . 2 . effort kill dc - x ssrt progam twice twarte       ( feb . june year ) . 3 . gouldin job spite heavy lobbying .     mark think reader sci.space power influence .       allen ';2
1764;'         star map program available .           job choose like .     try anonymous - ftp       :     \tftp.funet.fi : pub / astro / pc / star \t\t\t          pc / solar                                   mac \t\t\t          amiga \t\t\t          atari ';2
1765;' head , try :     : p_1 , p_2 , p_3 , p_4     find :     p_c ( center sphere determine p_1 , ... , p_4 ) ,            dist(p_c , p_i ) ( radius )     p_c distance point , dist(p_c , p_1 ) = dist(p_c , p_2 ) = dist(p_c , p_3 ) = dist(p_c , p_4 )      course , square thing rid square root : distsq(p_c , p_1 ) = distsq(p_c , p_2 ) = distsq(p_c , p_3 ) = distsq(p_c , p_4 )      plug variable distance formula , simplify ,     x^2_c , y^2_c , z^2_c term cancel , leave     linearly independent equation unknown ( x_c , y_c , z_c ) .      solve use favorite method .     :)      good ,     - john :)     ------------------------------------------------------------------------------- dr . john s. eickemeyer                    : :        lord god subtle , information technology institute         : : : :        malicious . national computer board , singapore        : : email : johne@iti.gov.sg                   : :                        - albert einstein ';1
1766;' : interested purchase grayscale printer offer good : resoltuion grayscale medical image .     anybody : recommendation product market , particular , : $ 5000 ?     : thank advice . ';1
1767;'     \twe need ask question : founding father     consider cruel unusual punishment ?     \thange ? hang slow strangle     painful , physically psychologicall , imagine .     \tfire squad ? [ note : clean way die     day ] , etc .      \tall consider cruel definition . \tall allow constitution found father .     ---               promise break . ';0
1768;' yes , ... shouldn\'t size newsgroup issue ?     sorry cover , comp.grahpics.animation     traffic day ?     50 article ?     maybe 70 extremely heavy day ? i\'ve follow group month , don\'t recall flood post split warrant .     2 cent , ';1
1769;'     \tunless god admit didn\'t ....     \t= )      ---          i\'d cheat hillary . ';3
1770;' : i\'ve try view .tga file create povray .     diamond : speedstar 24 video board ( _ 24x _ ) .     far convert : jpeg use cjpeg view cview display 8 bit color . .. : want darn thing real color ...     ati ultra pro card , find easy way view true color image use window driver like winjpeg photofinish .       non - windows solution , i\'d love hear ! ';1
1771;' involve distant learning project need jpeg mpeg encode / decode source object code . - profit project complete hope release educational institutional learning center . project require true photographic image send plain telephone line . addition real good gui lib 3d object type menu class use end transaction ( server terminal end ) like hear .      recently post rfd announce otg ( open telematic group ) concern developement application incorporate naplps , jpeg , mpeg , voice , ivr , fax sprites , animation(fli , flc , etc ... ) . present dos unix environment work hope generate interest major platform accomodate plaform independent api / toolkit / sdk mind time project group form deal issue . want setup repository file access simte20 start otg faq . information opinion     interest otg community like include faq send email address .      thank advance      ed p.o . box 95901 atlanta ga . 30347 - 0901 ( 404)985 - 1198 zyxel 14.4 epimntl@world.std.com     ed.pimentel@gisatl.fidonet.org     ';1
1772;' i\'ll contact offline . ';1
1773;' beg differ point , batch file use launch cview cd\ dir cview reside invoke .     time crash cview , 0 - byte temp file find root dir drive cview .     $ 0.13 , cb ';1
1774;' argue want , think reasonable     argument point fact remembrance feast similar pesach ( passover ) meal seder , jewish ritual .      fact appear abuse early church people eat ( real concern passover meal ) treat meal respect , simplifying ritual bread wine way deal inherent problem people\ human nature , try essential remembrance aspect . ';3
1775;' hi noel ,     i\'ve attempt write converter read adobe type 1 font , triangulate , bevelize extrude result generic 3d object use pov f.i .     problem i\'m currently stick s algorithm triangulate arbitrary polygonal shape . delaunay limit convex hull . constrained delaunay okay , code example .     way bartman     - tga2pov - selfmade variation , use heightfield .       create b / w picture ( big ) text need , f.i . use postscript      previewer . , use heightfield . white black ,      heightfield exactly image white ( it\ open      backside ) . close , mirror compound original .     example :     object {       union {          height_field { gif abp2.gif }          height_field { gif abp2.gif scale < 1 -1 1 > }       }       texture {          glass       }       translate < -0.5 0 -0.5 >         //center       rotate < -90 0 0 >                // rotate upwards       scale     < 10 5 100 >               // scale big thick       translate < 0 2 0 >               // final placement }      abp2.gif gif arbitrary size contain abp black white times - roman 256 point . ';1
1777;' situation regard change considerably recent year . discussion high - power rocketry rec.models.rocket frequently - ask - question list .     hardware walk street buy- need proper certification .     , tripoli ( high- power analog nar ) , nar cautiously extend upper boundary consider proper .     need special faa authorization , provide aren\'t lax runway approach stupid like , it\ especially hard arrange .     model rocketry , sort hardware reasonably safe handle properly .     proper handling care , need lot air fly , it\ basically model rocketry scale .     model rocketry , high - power people use factory - build engine , eliminate major safety hazard - - rocketry . ';2
1778;' update location ! !     directory : public / virtual - world ! ! ^^^^^^     sorry ! :-) ';1
