ID;text;group
1603;' ve moral behavior likely null behavior work moral certainly immoral case ' ve morality remnant evolution moral system base concept practice animal kingdom particular belief irrelevant share discuss;0
1604;explain difference Tom Gaskins book o PEXLIB Programming Manual o phigs Programming Manual want buy book vs book 80386 run SCO UNIX x11r4 desktop SUN iv360 lab access variety system alliant fx2800 Cray Y    MP network like 3d modeling    visualization rat rabbit monkey human brain structure thank AJ Alexander James Annala Principal Investigator Neuroscience Image Analysis Network HEDCO Neuroscience Building Fifth Floor University Southern California University Park Los Angeles 90089 2520;1
1605;   article    31mar199321091163juliet.caltech.edu    lmhjuliet.caltech.edu henling Lawrence M. write     atheism greek    theos god Belief god     agnosticism greek     gnostein    know Belief     possible determine god    Agnosticism define positive belief    belief possible determine existence god    belief ' m incline reject define atheism    positive belief god fairly large number    atheist alt.atheism reject definition instead hold    atheism simply absence belief god Michael Martin     atheism Philosophical Justification    distinguish strong atheism mistake new dictionary read follow line;0
1606;      assume guy study advertising chemistry grant probably great advertising gimic sound practical;2
1607;Henry assumption win Ohhh want FINE PRINT Thou shall wonderous rd use shelf hardware Sorry copy pournellesque proposal run line    dollar    reward    simple goal    ahead development buy shelf high cost Russian- assume Buy provos camp Moon launch assemble little itty bitty payload LEO laser gas gun work bug assembly    integration LEO oh hey couple canadarms tune lunar environment wanna teleoperate prospecting ' m;2
1608;wonder know information graphic WingCommander series RealSpace system use think awesome mind able use similar feature program thank advance;1
1609;way commericial company space mineral exploration basically eci freak hard mineral earth think crazy way way reality billin congress basically expensive mineral inspector tax collector ascially understand talk miner friend congress propose tax gross income versus adjusted income state government normal taxis time pay material worker expense owe basically 1000.00 spend 500 ofor expense owe 600.00 federal taxis bascially drive miner land peopel benefit eco freaks basically beginning statement space way cause expensive earth eco freak protectionist fun interesting time;2
1610;difference Absolute Truth exist people think lie Truth relative think example statement fundamental disagreement people- second statement agree way objective value exist agree value subjective;3
1611;' ve 6.0 spec obviously quote posting gripe TIFF far complicated nearly infinitely easy write read think hurt acceptance need read image e.g. paint program nutshell think TIFF salvageable fat trim significantly- TIFF anymore try cut late maybe       fix change magic number signify lack compatibility probably happy;1
1612;look package input set geometric object define union convex polytope specify manner inequality equality determine reasonable form thing like intersection union etc etc know find thing;1
1613;ignorance strength;3
1614;help ' m try program VGA ' ve work pascal follow routine mode    13h 320    200    256 ' ve VESA compatable Trident 8900C w1meg need program 1024    768 mode care color code help write 2 new procedure replace work 1024    768    16 1024    768    256 great thank code currently 320    200    256 mode Procedure GraphMode- Begin    VideoMode    Asm Mov AH,00 Mov al,13h Int 10h End- End-    VideoMode    Procedure PlotPoint x y c integer)- begin MemA000 xy320 c- End-;1
1615;moral act significant voluntary think human ability disregard instinct attach thing term moral think Let try good animal specie kill think right think animal machine right wrong arbitrary killing slaying relate sort mate ritual whatnot yes understand distinction mean consider small child moral gorilla dolphin platypus line draw need self aware       mechanism prevent animal specie arbitrarily kill find fact significant;0
1616;roman catholic conservative come open line Pat Robertson ultra Right Wing Christian Coalition Secretary Education William Bennet Roman Catholic stand Christian Coalition spokesman Ralph Reed March 3 conference Washington purpose conference publish result Christian Coalition poll design prove republican party lose major support away Family value positon 92 convention Conservative Catholics swing Robertson organization political expertise legal assistance high tech communication support Catholic Campaign American design catholic version Moral Majority found Marlene Elwell Tom Wykes Ms. Elwell Robertson day Freedom Council 1985 work presidential bid 1988 Ms. Elwell hire Domino Pizza magnate Tom Monaghan 1989 manage Legatus nonpolitical Catholic businessmen group membership limit Catholics head corporation    4 million annual revenue rely network wealthy contact Legatus Elwell Wykes little trouble form fund Catholic Campaign Campaign list national committee member include U.S. Rep. Robert K. Dornan Phyllis Schlafly Eagle Forum lovely Pat Buchanan Rev. Richard J. Neuhaus national committee Keith Fournier Catholic head Pat Robertson American Center Law Justice Catholic Thomas Patrick Monaghan senior counsel Robertson ACLJ active supporter Catholic Campaign board director include Frank Shakespeare broadcasting exec U.S. ambassador Pope Wall Street executive Frank Lynch Reagan official Richard V. Allen Bishop Rene Gracida Corpus Christi Mary Ellen Bork wife unsuccessful Supreme Court nominee Robert Bork Winter 1992 issue    campaign Update    organization quarterly newsletter Rocco L. Martino Philadelphia business finally cast aside replace true meaning constitution oh yes organization national ecclesisatical advisor catholic politician Cardinal John J. O'Connor New York;3
1617;article    11838vice ICO.TEK.COM    bobbevice ICO.TEK.COM Robert    spank ' m wrong Lord Liar lunatic    originate C.S. Lewis Campollo fellow think clear connection believe absurd notion original Christians Origen similar statement attribute Anselm believe understand case reason somewhat exalted post accept mean statement properly analyse venue;0
1618;post real think late April Fool joke bit McElwaine    Abian    etc standard;2
1619;archive space    intro modify    date 930401 14:39:10    FREQUENTLY asked QUESTIONS SCI.SPACE    SCI.ASTRO introduction series link message periodically post Usenet group sci.space sci.astro attempt provide good answer frequently ask question reference material worth preserve correction answer frequently ask question like include posting send email leechcs.unc.edu Jon Leech want FAQ add frequently ask questions KILL file group read newsreader kill article subject luck FAQ volume excessive right hopefully trim rewrite condense time FAQ posting available Ames SPACE archive FAQ    faq      good summary accept place answer point circulate exist information avoid rehash old answer build start depressing rehash old topic 100th time reference provide complete information short generalization question fall basic type 1 find information space try local public library net good place ask general information ask individual email source use net place open end discussion 2 idea improve space flight hope surprised 9,999 10,000 usually think contact direct individual source evaluation NASA field thousand day 3 miscellanous query address case case basis following series FAQ posting suggestion BETTER NETIQUETTE Read news.announce.newuser Usenet Minimize cross reference    need    Edit subject line especially tangent send mail instead avoid post follow 1 mail message worth t100 post internet mail reader send request add    drop SPACE REQUEST tnot SPACE read available article post follow check treferences cut attribute article leave point tresponde to- remove signature header summarize return address body signature message mail tor article state institution etc assume t'reply function mailer work use absolute date post timely way post twill tv editor window system character count line wrapping tkeep line 80 character use ASCII terminal t(use carriage return INDEX linked posting ' ve attempt break posting related area keyword index yet- follow list major subject area posting contain astronomy relate material post sci.astro indicate follow post number    tcontent 1tintroduction t suggestion netiquette t Index link posting t note address phone number etc t Contributors 2tnetwork resource t Overview t Mailing list t periodically update information t warning non public network 3tonline offline source image datum etc t Introduction t Viewing Images t Online Archives ttnasa Ames ttnasa Astrophysics Data System ttnasa Jet Propulsion Lab Mission Information Images ttNASA Langley Technical Reports ttnasa Spacelink ttNational Space Science Data Center ttSpace Telescope Science Institute Electronic Info Service ttstarcat ttastronomical database ttAstronomy Programs ttOrbital Element Sets ttspace Digest t Landsat    NASA Photos t Planetary Maps t Cometary Orbits 4tperforming calculation interpret datum format t Computing spacecraft orbit trajectory t Computing planetary position t Computing crater diameter earth impact asteroid t Map projection spherical trignometry t perform n body simulation efficiently t interpret FITS image format t Sky Unix ephemeris program t dimensional star    galaxy coordinate 5treference specific area t publisher space    astronomy material t Careers space industry t DC X single stage orbit SSTO program t star person t LLNL great exploration t Lunar Prospector t Lunar science activity t orbit Earth satellite history t Spacecraft model t Rocket propulsion t Spacecraft design t esoteric propulsion scheme solar sail laser fusion t Spy satellite t Space shuttle computer system t SETI computation signal processing t Amateur satellie    weather satellite t tide 6tconstant equation calculation 7tastronomical Mnemonics 8tContacting NASA ESA space agency    company t NASA Centers    Arianespace    ESA    NASDA    Soyuzkarta    Space ttcamp    Space Commerce Corporation    Spacehab    SPOT Image t commercial space business 9tSpace shuttle answer launch schedule tv coverage t Shuttle launching landings- schedule t shuttle roll liftoff t receive NASA TV channel NASA SELECT t amateur radio frequency shuttle mission t Solid Rocket Booster fuel composition 10tplanetary probe Historical Missions t planetary mission t Mariner Venus Mars    Mercury flyby orbiter t Pioneer Moon Sun Venus Jupiter Saturn flyby orbiter t Ranger Lunar lander impact mission t Lunar Orbiter lunar surface photography t Surveyor lunar soft lander t Viking Mars orbiter lander t Voyager outer planet flyby t soviet planetary mission t Soviet Lunar probe t Soviet Venus probe t Soviet Mars probe t japanese planetary mission t planetary mission reference 11tupcoming planetary probe mission schedule t Cassini t Galileo t Magellan t Mars Observer t TOPEX    Poseidon t Ulysses t space science mission t propose mission 12tcontroversial question t happen Saturn v plan t datum space mission immediately available t risk nuclear RTG power source space probe t Impact space shuttle ozone layer t long human live unprotected space t Challenger astronaut die t use shuttle Low Earth Orbit t Face Mars 13tSpace activist    interest    research group space publication t Groups t Publications t Undocumented Groups 14thow astronaut 15tOrbital Planetary Launch Services note address phone number ETC specify telephone number address United States America Non reader remember add country code telephone etc credit Eugene Miya start series link FAQ posting year ago inspire largely absorb set Peter Yee Ron Baalke continue spend lot time set SPACE archive NASA Ames forward official NASA announcement people contribute material list form old posting sci.space sci.astro ' ve edit let know correction need contributor ' ve manage track 0004847546mcimail.com Francis reddy)t- map projection ad038yfn.ysu.edu Steven Fisk)tt- publication ref akermanbill.phy.queensu Richard Akerman crater diameter alweigelathena.mit.edu Lisa weigel)t- seds info aoab314emx.utexas.edu Srinivas Bettadpur tide awpaethwatcgl.waterloo.edu Alan Wm Paeth map projection awsiti.org Allen W. Sherzer)tt- Great Exploration baalkekelvin.jpl.nasa.gov Ron Baalke)t- planetary probe schedule bankstrata.vuw.ac.nz Timothy Banks)t- map projection tvariable star analysis archive bernuni-trier.de Jochen bern)tt- german mnemonic translation brosenpioneer.arc.nasa.gov Bernie Rosen)t- Space Camp bschlesingernssdca.gsfc.nasa.gov Barry Schlesinger fits format cewvenera.isi.edu Craig E. Ward)tt- space group contact info chapincbnewsc.att.com Tom Chapin)tt- planetary position cunnidatenet.edu D. Alan Cunningham)t- NASA Spacelink cyamamotkilroy Jpl Nasa Gov Cliff Yamamoto orbital element datriconvex.com Anthony Datri)tt- PDS    VICAR viewing software daversjc.mentorg.com Dave Rickel)tt- orbit formulae dlbres10pc.usl.edu Phil Fraering)tt- propulsion ederhsvaic.boeing.com Dani Eder)tt- Saturn V plan srb eugeneeos.arc.nasa.gov Eugene n. miya)t- introduction tNASA contact info start FAQ posting frenchisu.isunet.edu Patrick M. French)t- space group contact info gtelesoft.com Gary Morris)tt- amateur radio info gaetzcfa.harvard.edu Terry Gaetz)tt- N body calculation torbital dynamic grandinoao.edu Steve Grandi)tt- planetary position greerutd201.dnetutadnxutspan.span.nasa.gov Dale M. Greer constant henryzoo.toronto.edu Henry spencer)t- survival vacuum tastronaut Challenger disaster publication ref DC X higginsfnal.bitnet William Higgins)t- RTGs publisher tshuttle landing spysat propulsion face Mars hmuellercssun.tamu.edu Hal Mueller)t- map projection torbital dynamic jbh55289uxa.cso.uiuc.edu Josh Hopkins)t- launch service jimpnet01.cts.com Jim Bowery)tt- propulsion launch service jnheadpirl.lpl.arizona.edu James N. Head atmospheric scale height jscottilpl.arizona.edu Jim Scotti)t- planetary position kcarrollzoo.toronto.edu Kieran A. carroll)- ref spacecraft design kenorion.bitnet Kenneth Ng)tt- rtg kjenksgothamcity.jsc.nasa.gov Ken Jenks)t- shuttle roll manuever klaesverga.enet.dec.com Larry Klaes)t- planetary probe history leechcs.unc.edu Jon Leech)tt- crater diameter lfassi.com lou adornato)ttt- orbital dynamic maury.markowitzegsgate.fidonet.org Maury Markowitz propulsion maxwest.darkside.com Erik Max Francis)t- equation mbellonmcdurb Urbana Gould COMtt- N body calculation mcconleyphoenix.Princeton.edu Marc Wayne Mcconley space career msbsq.com mark Brader)ttt- Mariner 1 info mwmcmu.edu Mark maimone)ttt- SPACE Digest nickwsyma.sussex.ac.uk Dr. Nick Watkins)t- model spysat ohainauteso.org Olivier R. Hainaut)t- publisher STARCAT oneilaio.jsc.nasa.gov Graham o'neil)t- Lunar Prospector panamacup.portal.com Kenneth W Durham)t- cometary orbit IAU paul.blasenss.fidonet.org Paul Blase)t- propulsion pjsplato.jpl.nasa.gov Peter Scott)t- rtg pschleckunomaha.edu Paul W. Schleck)t- AMSAT ARRL contact info rdbmel.cocam.oz.au Rodney Brown)tt- propulsion ref rja7mphil.cs.virginia.edu ran atkinson)t- ftpable astro program rjungclaihlpb.att.com R. Michael Jungclas)- model roellesigi.jhuapl.edu Curt Roelle)t- german mnemonic translation sealleonardo.jpl.nasa.gov David seal)t- Cassini mission schedule shaferskipper.dfrf.nasa.gov Mary Shafer)t- photo shuttle landing smithsndpit.enet.dec.com willie smith)t- photo stephengpwd.gp.co.nz Stephen Dixon)t- shuttle audio frequency sternerwarper.jhuapl.edu Ray Sterner)t- planetary position stookevaxr.sscl.uwo.ca Phil Stooke)t- planetary map tedandersontransarc.com ted anderson)t- propulsion terryastro.as.utexas.edu Terry Hancock)t- NASA center info thorsontyphoon.atmos.coloState.edu Bill Thorson fit info tm2bandrew.cmu.edu Todd L. Masco)t- SPACE Digest tomssd.csd.harris.com Tom horsley)t- ref algorithm veikko.makelahelsinki.fi Veikko Makela)t- orbital element set wales.larrisonofa123.fidonet.org Wales Larrison group    publication waynecsri.utoronto.ca Wayne Hayes)t- constant weembalibra.wistar.upenn.edu Matthew P Wiener Voyager history yamadayscvax.ysc.go.jp Yoshiro Yamada)t- ISAS    NASDA mission yeeames.arc.nasa.gov Peter Yee)tt- AMES archive server tpropulsion net memoriam tTed Flinn;2
1620;blaze Wayne Matson gang Alabama hear unconfirmed rumor Aerospace Ambassadors disappear confirm;2
1621;   snip    Honest end like swear Hmmmm recognize warning sign alternate polite rude come newsgroup huge chip shoulder people nice whirrr click whirrr Clam Bake Timmons    Bill Shit Stirrer Connor Q.E.D. Whirr click whirr Frank o'dwyer contain shell pop stack determine whirr click whirr Killfile Keith Allen Schneider    Frank Closet Theist o'dwyer    mind reel maybe Bobby Mozumder Maddi Hausmann madhausnetcom.com Centigram Communications Corp San Jose California 408428 3553;0
1622;Nope Germany extremely restrictive citizenship law ethnic Germans live Russia 100 year automatically citizen Germany Turks generation Germany good example citizenship descent Karl;0
1623;testimonial experience scout 1960 issue gay principle thank testimonial Stan Krieger kind think discussion belong intolerance acceptable position scouting notice BSA hijack religious right core value survive spite leadership scout scout testimonial like remind scouting worth fight cautionary note realize experience camp leader BSA risk publicize word leak BSA gestapo;0
1624;time somone write merely describe norm infact inforce norm program think motto dangerous tell world    true    American god fear fear god need dangerous good job exist currency Desert Brat;0
1625;hi know mormon want know independent study Book Mormon buy official story gold original heaven read Book Mormon work learn Biblical Hebrew appreciate comment result study style vocabulary place internal consistency example evidence writer multiple writer mention event place historical person later discover archeologist Collen Andres Grino Brandt Casilla 14801 Santiago 21 agrinoenkidu.mic.cl Chile;0
1626;good thing stick couple question mark recall somebody build propose wasp waisetd Passenger civil transport think 727 maybe dc- 8,9 sure funny passenger compartment hand save fuel think Area rule apply transonic speed badly;2
1627;sunlight shine ocean;3
1628;hi ' ve vga mode 13h graphic library available FTP originally write routine kind exercise find useful certainly useable miss high level functionality intend intro mode 13h programming starting point      library assume 386 processor trivial modify      286 people ask mod post      different version routine write assembly TASM callable C. fairly simple ' ve find fast purpose routine include enter exit mode 13h define virtual screen pixel pixmap rectangular image transparent spot sprite image area copy area virtual screen video memory etc ' ve include simple c routine draw line c routine load 256 color GIF image buffer write quick'n'dirty(tm demo program bounce bunch sprite window package available spang.camosun.bc.ca pub    dos    vgl.zip zip pkzip 2.04 g completely public domain far ' m concern like nice credit maybe e mail tell like like bother;1
1629;file content listing Knowledge Media Resource Library Graphics 1 Knowledge Media Resource Library Audio 1;1
1630;bad maybe definately violation rule govt supposedly follow maybe change ' m personally concerned anthem come daily nearly unavoidable routine despise people opinion mean chat refuse listen idea exercise amusement;0
1631;like lot trouble probably invest new launch system think big cost advantage use russian system long maybe year Lockheed place ask probably buy Proton market Proton world wide Russia know lot possibility hear propose launch assume look find unprofitable yes comparable Zenit suppose look like build pick spot message launch cheap Russia Kazakstan cooperate later story different;2
1632;trh    hope flame coutesy TRH    ve courteous receive courtesy return person instead post bad argument pro christian people ' ve know Jesuits laugh face present argument Let ignore fact true trilemma moment nice word Maddi original real word concentrate liar lunatic argument claim follow liar let thousand people look L. Ron Hubbard probably think liar con artist look thousand people follow Dianetics Scientology think Baker Swaggert televangelist lie time look number follower lunatic good example Hitler obviously insane advisor certainly think country entralle come close rule Europe Germans life day follower ' m amazed people try use argument obviously    wrong  ;0
1633;oh Highness exactly quotation mark enclose law case notice function wish ironicise chimp fail evolve cooperative behaviour die leave evolve behaviour entirely chance proclaim natural morality time organism evolve cooperative behaviour natural morality bee dance;0
1634;hello ' ve try bump map gif sphere work image mapping work bump mapping simple file work kind soul tell s wrong    include colors.inc    include shapes.inc    include textures.inc camera    location    0 1 -3    direction    0 0 1.5       0 1 0    right    1.33 0 0    lookat    0 1 2     object    lightsource     2 4 -3    color White     object    sphere     0 1 2    1    texture    bumpmap    1    0 1 2    gif surf.gif      note surf.gif plasma fractal Fractint use landscape palette map tThanks advance t -daniel-;1
1635;consider thousand Central America kill brave CIA    NSC sponsor Freedom Fighters far Slick Willie piker tttttttspl;3
1636;hi guy like people group ' m fan fractal render sw favourite fractint pov    3dstudio 2.0 listen idea i'have start able use 3dstudio ' m simulate animation f1 grand prix unfortanatly lap(10 m interested kind .prj .3ds concern car motor wheel dxf good object complete hard animation exchange object material project APRECIATE ftp site find m look .pov file m interested cpu time comparision rendering image pov    3dstusio thank;1
1637;habit want break willing sacrifice need break bad habit ' ve decide forth effort break ' ve so- bad habit ' ve decide worth effort break choice way master choose want weigh benefit action consequence use experience help deal unexpected turn experienced succeed fail learn       habit break arrive understanding Christianity ' ve probably arrive understanding Islam likely different way Moslem think religion unable master lack desire understand slight concept Quran different different accuse accuse desire understand slight concept atheism course disgusting century religion discriminate sex treat woman second class humans- reason renounce Christianity insult people Period nature want life ground use practice fun getting start perfect- ' ve strive know shortcoming know strength live life accord decision content abide consequence decision easily accept praise time life ' ve mistake yes- try mistake twice regard Christ myth feel far people offer far interpretation supposedly person judge       choose road travel decide want reach end road turn long       turn shame need help seek friend clue ' m open eye see- open ear LISTEN ' m spout word life meaning Huh WAY track mother love know ask point definite thing bring ask face face deity love know ask convince exist god dangle heaven like carrot promise untold pleasure suspend disbelief ignore rationality choose hell       lie placate matter powerful note god try lure way Yahweh Allah Zeus Odin Ra solid reason choose    description Kendigism delete hee hee    paragraph demonstrate listen single word ' ve amusement park mean hour close different dollar light amusement park good meaningless thing answer think fun play skee ball like win stuff animal blow dollar ride roller coaster thrilling experience scare dicken way think life fun intend leave amusement park life close night -d holy book token Santa Claus deliver toy xmas reason believe true reason similarly apply Santa Claus existence mean communication net bearing importance life that- remove cease significant infer deity collection verse book support invoke mean existence deity fact deity write real existence believe believe;3
1638;hey glad constructive contributor newsgroup agree 100 statement argue Bobby eon good thing spare mental resource discuss interesting issue cheer Kent;0
1639;tPlease define morally straight t t tAnd try straight use imply hetersexual behavior    eg straight slang word opposite gay    tthis alot like family value talk misteriously know thing relate Navy man tatoo Mom love mom virile man Bobby Mozumder snm6394ultb.isc.rit.edu April 4 1993;0
1640;iankmicrosoft.com Ian Kennedy write line Hebrews 12:25 29 reckon tsee refuse speak tescape refuse spake earth tmore shall escape turn away tspeaks heaven tWhose voice shake earth promise tsaye shake earth theaven tAnd word signify removing tthose thing shake thing tthat thing shake remain tWherefore receive kingdom tlet grace serve God acceptably twith reverence godly fear tfor God consume fire 2nd Thessalonians 1:7 10 tAnd troubled rest Lord tJesus shall reveal heaven mighty angel tin flame fire vengeance know God tand obey gospel Lord Jesus Christ tWho shall punish everlasting destruction tthe presence Lord glory power- tWhen shall come glorify saint tadmire believe testimony tamong believe day Kinda Flaming new meaning reckon ttt     impression talk Livingston coming Lord power wise unprepared handle kinda like overload fuse guilt apply entire physical world know LF suggest God want send Koresh reminder purify salvation protect Seals survive good idea shield seal actually involve exactly relate salvation involve marriage Bridegroom Bride Biblical verse ttt     personally ' m totally 100 dependent God Christ God want understand good good God want save dispose great way bear Spirit mean Body Christ Ephesians 2 matter little    important love GOD    Come Nova Nuke Apocalypse care Satan able pull pretty convincing fake big deal worth fear worry tt    Greater Glory GOD    t maybe Koresh right maybe interesting new message prophecy tour Bible ' ve study passage point 3 02 text re- warding test prophecy fruit bear clear important Charity definition       t Love GOD hope Dear Reader ' ve expression faith statement mere fact folk real upset reminder;3
1641;7 Massacre Jews WWII 6.3 million 8 Massacre inferior races WWII 10 million 9 communist purge 20 30 million    socialism religion    10 catholic v Protestants imagine 11 recent going Bombay    Iodia sp area 12 Disease introduce Brazilian    oher S.Am tribe x million Desert Brat;0
1642;headpiece chortcrl.nmsu.edu source AP NEWSWIRE Vatican home Genetic Misfits Michael A. Gillow note geneticist reveal unusual datum work undercover Vatican past 18 year Popehat(tm actually advanced bone spur reveal Gillow groundshaking report Gillow secretly study innermost working Vatican return Vietnam wheel chair approach scientific community theory late 1950 hat thing cover Vatican want Catholic Community(tm realize leader heft nearly 8 kilogram extraneous bone tissue skull note gillow report laboratory Vatican experiment tissue transplant bone marrow experiment start genetic fluke mid 1400 scientifically engineer breed bone transplant idea start mid inspire doctor Timothy Leary transplant deer bone cell small white rat gillow quick point assassination attempt Pope John Paul II disappearance Dr. Leary public eye time replace pope Gillow old pope replacement pope lock padded chamber butt head like male yak fighting dominance herd victor emerge earn privilege inseminate choir boy P.;0
1644;Frank DeCenso     need prioritize thing life board important course form big self respect come board think sort apologeticist faith routinely roasted grill stupid theory unfounded assumption frank DeCenso board wait organize life fit try drop Sieferman coerce come wo time doubt Sieferman drop probably close truth card play game insist play lose hand finally realize lurk board quiet look area    certain    correct pop course merely return life order;3
