ID;text;group
1850;source code externel process studio mabe kind process self lars author syntax bbs denmark;1
1852;life;2
1853;munch nasty- freedom slavery;3
1854;note case argument government policy market barrier place term government failure government change policy market govern force arguments taxation thinking libertopian tripe tommy dish idea importance safety people ball world;2
1855;minute cubanstto citizen completion air century invite time century missile time word action border right attack nation nation point view score fall peace cost word person support wipe area control leave rest peace depend value value life liberty peace freedom freedom life itself- die fight liberty tyrant heel peace problem peace niks argument problem peace conflict issue defense willing point view resort violence peace hypocrisy defend freedom tyrant time soapbox regard;0
1856;trinity people thing trinity case assume trinity entity cheer;3
1857;speculation caution base pre launch op caution srb arm;2
1858;netters cad package 3d library rudimentry task line removal shading animation recommendation contact info address email post response case carpenter mirror source application project source package know price hope file directory info source binhex date franz cfranziiic.ethz.ch subject 3d directory description programmer version bugfix user runs promise chapter programmer use grafsys problem contact change fpu version know programmers game mind way scene program visualize structure molecule task 3d conversion routine question package library building loading resource manipulate rotate achse translate object line 3d animation line surface command program grafsys support eye control perspective projection word worry grafsys interface supply datum use 3d transformation drawing note grafsys draw worry version processor version use fix point run source manual 3d use package demand convert object class library feelt use lot people usage documentation;1
1859;structure sermon death concern people revelation pattern wonder koresh beatles list reference t impress t interest sense way backup kook type fire follower martyr kill evil compound shalt kill stuff;3
1860;reference limit acceleration gun rocket payload sample datum reinforcement motor grain acceleration motor propellant percentage aluminum mix example space shuttle srb percent aluminum technique use foame aluminum structure structure inverse set bubble suspect bubble process use form word bubble aluminum freeze form network aluminum wire direction fuel mix infiltrate voids aluminum propellant foam aluminum percent aluminum particle bulk grain improvement resistance grain failure mode dani eder;2
1861;database micro database map information latitude longitude point domain place ftp snail mail file drop line use program database use program reply e mail group interest post summary course;1
1862;folk man reason tattack man belief terminology argument man twrongo fire movie couple year scene factory propane pipe gasoline floor degree flame flash tfire ignite tgase gas mix ttand flash fire analyst cannnot spokesman analysis flash room pump;3
1863;reply inspire translator people copy man theory comparison text version translation text fact space millennia people text pare pain copy;0
1864;woman abortion service example judge care coverage childbirth order magnitude abortion topic abortion flamage;3
1865;list religion war war riots massacare bangladesh inquistion people lot list wonder excuses naren;0
1866;story belief truth instance hold view legend truth myth criterion accuse reference mythology procede launch mythology time requirement myth fallacy rule controversy faq miss suggestion repeat sake trust reason doubt know proof people series fiction story case dionetics writer believe thing problem interpretation philosopher people read answer gravity influence hand supermarket influence gravity reason word history idea question force world view nature wonder universe tendancy thinking xtianity religion reasonableness merit eminence justice divinity atheist thing nature atheist nature base view approach world attempt sum humanity;0
1867;p.2 month confound analyst proclaim itar description payload mission satellite trajectory observer spacecraft design monitor emission ship order track movement satellite earth atmosphere launch cosmos-2238 itar service translate fbis correspondent veronika cosmos-2238 time today carrier itar center force launch interest;2
1868;goal instance goal morality propogation specie animal revision animal need morality suit bit law jungle self actualization think objectivity assume system;0
1869;people article article subject space news month subject hunt motivation;2
1870;article time month abyss mention thing substitute breathing viscosity force lung oxygen power breathing effort diffusion rate air lung expel breathe expel wall trip blood vessel air diffusion gas fluid oxygen oxygen co2 oxygen co2 capacity gas unit volume course breathing fluid irritate lung interfere healing;2
1871;list polygon order compile option;1
1872;attempt system;0
1873;course study posting hip issue discourse brains education sci.space fledgling member technoculture guy dream education wind assembly line job neutrino day day rumor;2
1874;reasoning people crime justification;0
1875;space astronaut date form author spencer passenger nation hope lot jet experience fly shuttle mission specialist citizen thing demand job supply problem people lineup qualified- disqualifie reason principle job specialize hand equipment paper pencil computer programming entirely- ground future field work experience winner condition keratomy hack pressure change eye term effect matter pass jet pilot chance practise appearance selling job convince selection committee applicant credit relation job image image workaholic yuppie security clearance point security nose pilot license fly number hobby- pilot favor pilot job work astronaut employee consultant astronaut know bit think space people chance demonstrate motivation candidates candidate program aeronautics specialist candidates space shuttle basis plan astronaut candidate person sector military service position year training evaluation program space shuttle program description flight space shuttle operation investigation space routine space shuttle orbit perform mission lastle day earth flight payload flight crew orbiter variety mission retrieval satellite service science material processing manufacturing operation mission development space station orbiter staging capability use orbit orbiter user space shuttle capability foreign government agency industry crew people commander pilot mission crew member assign pilot shuttle pilot flight commander responsibility vehicle crew mission success safety flight pilot vehicle addition pilot satellite manipulator system activity payload operation mission pilot responsibility operation crew activity usage experiment payload operation mission knowledge shuttle system knowledge mission requirement support system equipment experiment conduct assign mission mission specialist activity payload handling manipulator system operation astronaut candidate program qualification requirements applicants requirement submit application mission specialist candidate bachelor degree institution engineering science science degree follow year experience degree substitute experience requirement master degree year degree year quality preparation ability flight physical t t correctable eye t blood pressure t measure position height inch pilot astronaut candidate bachelor degree institution engineering science science degree follow year experience degree quality preparation hour pilot command time jet aircraft flight test experience ability class flight physical t acuity t correctable eye t blood pressure t measure position height inch citizenship requirements candidate requirements candidate program education requirement engineering position completion curriculum lead bachelor degree study field engineering science science degree field engineering science qualifying degree technology engineering technology aviation technology technology etc degree psychology psychology tpsychology psychology degrees nursing degree science geography anthropology archaeology degrees aviation aviation management field application procedures application package tastronaut selection office ahx application basis astronaut candidate consideration application hand date decision application date retain selection applicant opportunity update application interest program applicant update application consideration application screening application information request person list application supervisor reference contact duty military duty military personnel application service application procedure service selection interview evaluation consideration selection applicant outcome process selection roster establish process selection candidate year period establishment program requirements astronaut candidates candidate year training evaluation period time responsibility program astronaut training program design knowledge skill mission training selection flight pilot astronaut candidate proficiency candidate period selection astronaut candidate selection astronaut selection astronaut completion year training evaluation period candidate training evaluation astronaut employee period year candidate agency requirement manpower constraint time candidate tour action program goal minority woman astronaut candidate minority woman pay benefits civilians candidate base governments schedule pay scale grade accordance achievement experience benefit vacation leave retirement plan participation group health life insurance plan personnel detail duty status benefit matter;2
1876;persistance vision o o v o o ppppp o o p o o p o o v archie type directory ps;1
1877;shareware program graphics workshop kind thing shareware program workshop difference screen capture capability convert couple file format issue pc magazine test sell image capture utility;1
1878;ftp mpeg dos help email post ttttscott;1
1879;paragraph hop strike self lucifer speculation base text ex rcism point lucifer nature choice genesis eve opportunity sin tempter invent action origin lucifer fuss mankind strike fact rationalisation fact salvation christians salvation couple theology roman theologian lucifer fall lucifer nature man execute act effect time;0
1880;dillon comment space food property think food product design fiber residue product minimize difficulty waste disposal doubt cause sale gi distress plastic baggie case gi disease;2
1881;book reference title image compression technique help thanx;1
1882;seminar work space science dept subject scale sail student space project guy interest project handout microlight sail introduction sail concept harness pressure sunlight spacecraft range vehicle system fuel consumption design sail people pressure sunlight kilometer control area fabric transport type spacecraft daunting task idea craft date advance concept sail metre diameter attitude control example pressure sunlight panel cell accord power component craft minute ccd camera attitude sensor datum gathering cell power radio etch launch payload cost mission limit dollar craft mission example asteroid earth bit rate b steer orbit area pole view angle sail reflect sunlight crater basis sunlight image reflection water ice trap information base asteroid comet impact speed wire probe cause rebound sample edge tube entry parachute load unit area heat reradiate sail temperature recover container contact designs street guy love project detail information tandy;2
1883;atheism introduction atheism introduction version introduction atheism mathew article attempt introduction atheism regard issue document represent viewpoint encourage book list companion article sense cohesion progression article conversation question question crop newsgroup question answer companion article note article answer question faq file reflect question alt.atheism talk religion religion christianity judaism discussion religion atheism atheism absence belief existence position atheism note difference position atheism scepticism- disbelief existence atheism belief fall trap assume atheist existence limit atheism gods denial thing proposition equivalent false- agnosticism agnosticism term agnosticism disclaim atheism origin thing word thing language inexact beware work point view example people agnosticism mean atheism word atheism atheism word shade generalize atheist example case atheist science way justification basis atheism justification atheism person ask atheist idea religion self scepticism evidence existence example statement example number number course deal define object obey define rule gods matter debate assume moment existence reason assumption counter example hand thing question assumption invalid search place thing search problem prove assume thing evidence theist follow rule believe unicorn assumption search assume assumption test atheism claim variety follower religion book day religion practice religion counter argument base impossibility way effect interaction interaction universe case way importance today note demand way effect presence though- thing justification atheism belief pastime discussion redefinition game view game follow person statement person point person word use statement arrive person record statement fact person b statement fact definition word redefinition b point digression answer question atheism belief religion control power faith worship point variety buddhism religion accord definition atheism sort power categorize sense definition encompass atheism result aspect behaviour science politic religion atheism faith religion atheism adopt number core belief assumption sort datum experience atheist core belief question experience doubt science number core assumption example law physic sort core assumption idea faith faith term faith use belief accord definition atheism science faith course scientist follower claim tendency however- state universe faith use belief support evidence proof atheism definition atheism belief atheism match atheist datum lack atheism tendency label friend enemy atheism position theism- sense anti religion believer atheist hatred categorization religion attitude fact spectrum atheist attitude question atheism friend course country try impact society digress separation church worship wish institution state atheism church order power population belief religion example government church state religion state state atheism principle separation church state state concern belief state religion expense promote belief nature religion discussion matter example believer reform today organization campaign increase aid campaign campaign concern matter ground prayer school people people voter lawmaker thing prayer school intimidate diversity belief prayer event prayer friend family care friend waste time motive mention aid charity object charity charity purpose atheist charity sake work charity basis atheist atheism shout connection charity atheism matter charity self use charity excuse belief build hospital hold party today birthday fuss atheism atheism backlash upbringing way rebel people parent attempt force idea people case people religion backlash atheist upbringing way hand people religion way expectation atheism religion backlash people people metal verdi requiem word shirt dress wear robe buddhists lack belief sort course chance realise atheist behaviour appearance people define morality obedience obey morality talk behaviour society animal co reason discourage behaviour self preservation way tendency care way people use atheism action people belief action example saying acceptance world reason mercy patience example life king honor glory statement court 17th killer murderer mass murderer morality survey conduct organization behavior bear experience drive bear conversion drug conversion percent engage sex freethought today p. religion monopoly behaviour thing morality thing morality answer idea morality people atheism code answer atheism person rule theist reason view morality accord way human world rule decree theist freedom religion foundation respond religion work belief observe atheist ignorance choice majority time study religion depth decision belief decision course consequence personality person choice atheism sense choice person life desire watch brother figure thing risk approach decide evidence belief course evidence soul majority possibility time prayer course lack comment course view patronize engage debate benefit doubt search willing truth debate life life life pursue goal life count life influence people example life reform hope history tendency purpose event life sort thing way question thing ask life cup coffee life purpose meaning atheist comfort time danger way family friend level food drink tv sound way danger individual thing comfort reality matter end decision concern atheist truth comfort search truth luck answer year encounter argument evidence existence year belief proof existence future worry question belief argument question atheism default position atheism belief theism belief atheists question belief harm cause believer sort harm religion work burden mankind matter believer time effort building church effort theist miracle healing instance people priest cease medicine doctor result theist die blood transfusion ground church opposition birth control increase problem overpopulation world country world believer murder child child atheist religion believer believer believer religions tell christianity group convince christians kill church end view use belief dogma action support code word belief perversion interpretation atheist interpretation claim sort belief question belief share faith nonsense point dialogue assertion concern existence entity myth assertion default assertion default course theist popularity belief works- people astrology graphology pseudo weakness society religion people deal phenomenon course religion world people explanation phenomenon explanation religion start attempt world purpose culture religion religion example worth religion buddhism taoism lack sort course religion denounce religion use religion scientist philosopher philosopher point truth belief people view scientist philosopher way view leader scientist expert field talk word weight scientist lie field expertise belief religion religion question property help theory talk idea mind analogy gene atheist view religion meme spread host meme destruction discourage believer question doctrine peer pressure time believer meme encourage host host control course view virtue associate propagation meme religion thing number people disease thing number people religion message message atheism idea promote idea religion behaviour rule claim life sort search life power change change assume test thing question thank time article;0
1884;gun people;3
1885;relativist start maul throw cage speak tome evidence retract morality blurb week desert brat;0
1886;contract nrl fly clementine mission dspse space project science experiment nrl spacecraft design mission integration operation help goddard folk tamp trajectory analysis mission planning team design reason safety constraint run lidar radiation datum sensor passage belt science problem lot distance time thing reason talk;2
1887;assembly code line circle drawing ti program pc clone ball type reason program purpose platform class machine t vga graphic color non purpose enough- tt speed reason card card base trident vesa line circle shape mention tyes code help zooming drawing screen drawing line circle text rotate zoom code help remarks-- profit ware tany help lautammy.harvard.edu;1
1888;d n;1
1889;fact planet mercury hypothesize perturbation mercury orbit planet einstein theory relativity mercury motion analysis mercury motion planet orbit;2
1890;premise syndicate tv adventure templars truth music background doubt;3
1891;zillion line response article zillion line response article zillion line response guy email talk.politics.space alt.flame sci.space thread content moon;2
1892;chain ftp world studio mesh stuff program file extension know type file course mesh fli file;1
1893;decompression code language read trouble site code appreciate lot thank;1
1894;way device port try time use switch computer shopper device port poster modem switch help com port com port modem modem worry conflict modem time;1
1895;evidence phenomenon premise psychology science soundness physics premise socialization background belief pretend answer guilt intolerance adherence religion role depress member society mileage beauchaine bobbevice queens blow bronx;0
1896;ti effort equate salvation paradise trather fact save paradise;3
1897;comment absorbtion office exploration office space sciences reassignment griffin engineer position shuffle opinion thing surface griffin thing approach thing position duty;2
1898;visualization reality seminar ttttuesday t carderock division surface engineering software system visualization reality seminar purpose seminar exchange information visualization reality program research development application presentation presentation solicit aspect visualization reality work work progress work organization type presentation presentation minute length presentation minute length video presentation videotape author seminar visualization reality demonstration byoh presentation proceeding material reproduce seminar author submit page carderock division code voice 3618- fax e mail lipmanoasys.dt.navy.mil author type presentation affiliation address telephone fax number address author paper point contact deadline submission deadline notification acceptance material reproduction information contact thank cdnswc signatures structures group code factsnet bethesda phishnet stockingslong.legs;1
1899;bit info transition experiment loss connection day goverment funding guy;2
1900;issue issue scholar contrary respect verse law reasoning talk sense excuse sense excuse mind opinion care care;0
1901;beer parking lot message;2
1902;postscript language fig format interpreter manipulate postscript file use file format change erase letter text;1
1903;tool addition thing information religion doctrine misuse purpose remind trust cheer;0
1904;space modify date network resources overview document variety computer material system fall category internet usenet mail network resource network network email servers space astronomy discussion group mechanism connection mechanism mailing list mail distribution point relay recipient list addition list space space digest internet user space number mailing list mechanism usenet netnews board system net contribution category base group deal space topic sci.space talk.politics.space contributors submission articles terminology machine machine article machine store system article post usenet site news group article post gateway machine redirect usenet sci.space group internet bitnet mailing list vice usenet group mailing list interface access range material option mailing lists space digest internet list space change management decade email message body format subscribe space note magazine list lack moderator copy space inception ftp retrieve pub elements list distribution space shuttle line source release email list discussion positioning system satellite navigation system email space investor list information space relate company email vincent cate space list discussion space discussion propulsion technology asteroid starflight debris removal email ftp space tech email space tech request ftp access l bitnet list member student exploration development space party email message subscribe l email index l list archive content sedsnews item press release shuttle status report material space digest sci.space email index content mailing list content usenet group list note mail request address mailing list space example relay remove list message list address request address information addition faq list variety information post net note group create purpose post information service reader time request acronyms post acronym list ftp list list ftp server astronomy space sci.space aviation week thenry spencer summary tspace relate story aviation week space ttechnology telescopes post guide telescope journal journal society post summary tspace news focus space activity aviation week project bunge post list telescope projects shuttle post variety material headline news schedule briefing flight manifest shuttle tstatus report usenet user material post update ulysses mission element tts kelso element tnasa prediction bulletins tmike post element tspace ephemeride asteroid tcomets conjunction satellite post spacewarn bulletin tdescribe launch decay information satellite activity bulletin ftp shuttle manifest post version space shuttle launch date time payload information tlaunche activity tcary post report activity effect earth tsci.space report issue datum release enviroment services center boulder tdocument report ftp tpub document t pub misc solarreport archive site report note site tconnection archive site 142.66.3.29 support space activity summary space activist newsletter newsletter step space activist talk.politics.space activity space activity space event post calendar launch meteor space event tjohn uucp post spacenews tinformation sci.space space report launch landing reentry status activity tbev post news summary reprint space calendar magazine networks suggestion eugene miya system mail bulletin board system use personnel procurement operation regard sensitivity contractor renegotiate contract procurement act information contractor catch use type information penalitie access attempt subject andor imprisonment accordance title section fact access contact personnel news group degree reader fraud hour;2
1905;work game use perspective use room follow thing perspective dimension vision viewpoint routine vantage case wall slope use mode reader opinion draw wall run planar image aliasing speed effort artist wall image burden wall use try paper pixel method map planar crosswise shape produce line follow slope line line line line line fill shape distortion bitmap problem perspective plan plane removal z buffering location store x form notice line wall line illusion cube mood vanish point code object change size room approximation distance cause change size object perspective context picture chair floor torch ambiguity advance help;1
1906;atheism question deal idiot force belief enforce creation myth fact school candidate atheist citizen nation party belief rest country alt.atheism people reader pop alt.atheism tell straw man reason share belief alt.atheism nut post alt.atheism kind share belief kind stuff talk.religion.misc atheism absence belief gods problem pbill atheism fact pbecause belief ador faith atheist belief force belief pmention murry force belief painting park town seal slogan talk creation myth fact myth point atheism belief problem argument origin origin buddhists;0
1907;combination z recorder corel export scodal format export file menu version course case time thing pic screen area corel fill fill use background grad fill object fill slide circle shape object fill course recorder;1
1908;oop post respond sort forgot people opinion cause opinion time honour virus mode folk cheer;3
1909;driver diamond speedstar work mode;1
1910;essay space shuttle propulsion system research check test launch safety hazard hydrogen bomb etc beef space shuttle program propulsion idea thank lot;2
1911;email press kit release astronomy space magazine issue year sub pound surface airmail access visa number expiration date nameaddress;2
1912;book code access ram video board vga mode jw line book help question graphics file format graphics rimmer programmer guide vga cards chapter;1
1913;article shafer.93apr6094402rigel.dfrf.nasa.gov cable failure flight pat system reaction control aircraft wire rcs x-15 control surface elevator rudder control pushrod cable jet fly wire wing fail teh aircraft wing order space hangar deck wing sweep rest wingtip plane wing air force lot room;2
1914;sense fire follower harper valley throw evidence arguement government agency resort theory government agency fire word proof evidence koresh defend child burn;3
1915;export mark country share hand factor import route count import month source worry;2
1916;meaning value time backtrack word value return service material measure usefulness merit principle quality meaning word quantity duratation tone darkness lightness color quality speech speech sound context system definition term usage definition note definition thing mind science basis value bit science basis fact usage word value fact measurement science basis value statement fact set measurement value base system observation context thing thing value system word value context mean relationship value sense morality objective word doubt question morality foundation morality beginning;3
1917;ship;2
1918;palm tree;3
1919;speculation parity error memory condition error know problem handle problem area criticality problem system meaning;2
1920;deletion claim ground terrorism basis life word motive way insult muslims belief life word backruptcy position support life word people depart respect religion belief interpretation opposition privledge society condemn soul member interact convince force support threat comparison rape rapist whine ask dress blame victim fly dew;0
1921;authority property language things language object definition reality amend thing language failure description failure description;0
1922;excuse ignorance tribe day info post;0
1923;damper plan week course comb space exhibit attention;2
1924;way yhwh code follow mankind fall sadducees judaism interpretation lead understanding morality nuance essence morality interface man yhwh relationship speculate trouble image number opinion conclusion apple cart base life script foundation metaphor example record utterance set narrative follower reference hand attempt christianity way interpret interpretation humanity faith relevation subjectiveness code code code code example parent child swear child assume parent parent child parent trooper pub bar child wrongness child disobey parent parent child animal analogy water child know type parent parent life gist child directive piaget morality religion;3
1926;description tank option ssf delete thing tank wingless orbiter option ssf redesign option list today panel redesign proposal drop fuel tank use launch space shuttle build station space shuttle wing tail remove option panel meeting yesterday report today times option cost approach option study team msfc ssf redesign team support srt station redesign team folk site location team activity feature option bus bus propulsion gnc communications data management lockheed air force power station capability shuttle flights ssf array use kw power vehicle fly arrow mode shuttle mission power source day mission human capability ssf term man capability addition module modify version ssf lab module dock port partners lab place ssf dock station day mission orbiter crew habitability capability module kw power presence capability power module habitation module acrv crew return vehicle option b space station freedom derive option b team base larc option alot ssf design love option tank ssf assembly flight option number flight compute inclination orbit option phase research capability flight power transfer vehicle orbiter man capability griffin language flight lab power module kw power presence capability flight orbiter orbit use acrv orbiter orbit acrv logistics supply tolerance capability flight addition power module control system radiator propulsion module flight internationals board power habitation module acrv finish assembly flight system use option exception data management system change;2
1927;sail race;2
1928;doug page;2
1929;setup program interface;1
1930;problem news header ftp vanecek z z. tres spif;1
1931;info allege scope sir;2
1932;doug project manager spacecraft gravity datum plot density variation panel offpoint degree spacecraft temperature drop degree end end test data readout process conduct week preparation transition experiment difficulty data frame engineer problem equipment tracking station orbit day end cycle transition experiment scientist university providence week meeting researcher year;2
1933;apple release quicktime volume stock;1
1934;example semitism rank use population help psychology disenfranchisement;0
1935;goal government launch pad use facility allen;2
1936;ftp dir structure ames.arc.nasa.gov pub space gif pub space bit gif jpeg great piccy file file luck software;1
1937;star drek syndication neutrino scanner;2
1938;netters cad package 3d library rudimentry task line removal shading animation recommendation contact info address email thank post response case;1
1939;3d amiga user 3d amiga time friend home action bit movie computer graphics use 3d studio pc softimage silicon graphics amiga power program description program information activa tell week amiga pc;1
1940;concept health insurance;3
1941;respond lot grief sagemaster question thread topic time respond regard irrelevancy majority mankind man time judge descendant crime ancestor admit day couple followup post;0
1942;flight place example fund logic investment strategy concept prize goal reason benefit flight analogy power helicopter argument benefit thing advantage approach fact prize work investment person moon base money deal;2
1943;performance products data sheet erl-1906 resin carbon fiber reinforcement strength density height section column inch statute mile structure horizontal type guy wire use crush strength assume strength work height mile section column section column build tapering cross section example pound load support tower simplicity calculation inch column area support weight mile structure payload mile payload load increase mile structure cross section mile tower payload mile structure increase area ratio way limit area limit base composite load support ground foundation bedrock support limit costruction cost assume structure cost figure material cost tower payload ratio mass ratio mile height mile atmosphere rocket launch tower velocity loss loss component rocket direction counter gravity velocity drag rocket start velocity penalty analysis simplify wind load support mile height air pressure value factor dani eder;2
1944;post man woman child favorite;0
1945;suggestion usenet readership report usenet readership summary report methodology caveat reid survey fail wonder why?-- reid measure power influence reader copy report line estimate number people group number reader sample population propagation site group traffic message month traffic month crossposte percentage cost ratio month share newsrder sci.space figure sci.space rank 88th read newsgroup track growth traffic readership entertain sci.space sci.space sci.space sci.space estimate number reader sci.space sci.space revision sci.space usenet hand background figure glitch history reid reporting effort mail-- sci.space;2
1946;vlbi project space agency;2
1947;inteste system scale co op co work world system corruption scale operation greed;0
1948;event impact world century resurrection majority people world life rest world emery emery writer testament document convince gospel account proof emery reasoning occasion state time generation gospel emery reason information lead conclusion people people resurrection event lie time persecution imprisonment death biblical account proof faith faith muslims fact religion emery history bear persecution nero reign allude torture christians people faith faith belief die truth minority religion muslims torture harassment today religion today emery persecution believer conspiracy thing hoax emery resurrection suffering follower muhammad miracle attack slaughter belief denounce faith;3
1949;interest self computer sequence tv station use play lot couple year mandlebrot set;1
1950;purpose contest bet thing fuel entry kind heat shielding fund dc-1 development dc-1 contest lift man rate gs booster dc-1 development use contest goal article awst cost man dynamics scheme shuttle stage lev crew mission consist payload surface mission total cost esa(?)nasa project share mention crew bet day payload tonne ride crew habitation module return trip month year tonne case ass visit trip bit home brew college life support system year tonne convient gd plan ton payload surface centaurs lev shuttle flight man way tonne surface decade guess year supply equipment weigh wonder lev return lev note rl-10 engine lev fit dc-1 cargo dc-1 goal prize moon year prize government moon landing moon landing system soil earth moon shuttle way moonbase infrastructure goal contestent person win dozen people rickety moon shelter operation competition year magazine discussion thing heat body material protection flare magazine ring bell;2
1951;frame atom tell microscope atom figment imagination evidence atom evidence moment;3
1952;point help attitude authority reason couple variety personality quirk illness ego leader variety cult religion people;3
1953;fact target rocket launch fly customer sdio payload advertising space owner rocket addition observer reason deal space news find fact tense;2
1954;boot purpose contest afford price delivery system demand system course price system demand wonder way structure contest cost payload delivery system accounting method work example loan engine launch system line word deal technology life support navigation cost launch system stuff folk cost launch system line concept goal man exploration year money goal moon exploration decade craig;2
1955;dawn time die execution issue;0
1956;effect thing people period extent thing label reason reason extent specie evolve story extent evolution credence absolutism flavour morality society kicking society morality find someoe world;0
1957;postscript file info file file file converter perl program succe;1
1958;post list x number allege contradiction people quantity quality post quality allege contradiction time want list quantity critics handbook difficulty allege contradiction frank;3
1959;thing lot teen adult fi fleetway story feature award advertising agency future power multi laser search light point moon paint image moon use hack load werewolfs ad guy service;2
1960;photoshopii date cofmment frog;1
1961;think reason chip value -pete help war break egg;1
1962;point run building case agent drag woman force indication mind follower child burn victim instance cheer;3
1963;level capability maturity model model development org from1 optimize use rating system discriminator contract datum page page presentation fax;2
1964;atheist abortion defend homosexuality population value war capital punishment accord case atheist object war control population growth capital punishment logic punishment question propriety punishment basis ecomplaint;0
1965;release contact oasis space society advocate power system energy source world oasis county sponsor power system inventor vice p.m. science specialist space materials processing space systems division world authority material refinement article material processing utilization invent lunar power system concept momentum coalition entrepreneur expert engineer power system pollution energy source power year member coalition concept power system base concept entail energy lunar surface microwave orbit antennae mature lps source power earth increase demand use technology oasis organization advancement space industrialization profit organization development space frontier chapter base oxnard science auditorium camino rios oaks;2
1966;atheism trash inbreede son;0
1967;thank offer help contact people e mail thank;2
1968;cost airliner developement certification joke paperwork teh weight airplane teh space project engineering budget paper push company funding transporter cost basis certification cost;2
1969;snail mail information image database address copy email focus pace oracle regard imaging database production rs6000 workstation work basic;1
1970;mpeg decoder player description information documentation dmpeg domain mpeg feature dmpeg dmplay mpeg decoder player pc decode mpeg video standard frame frame size 352x240 support sequence 24bit file screen display vga dither option order space selection kb ram windows code data model bit time file player vga information player implementation mpeg spec base multiplication know block multiply idct turn algorithm case difference number support color default option use color space implementation color saturation order dither quality dither image claim judge color space component clip display color space point restrict space distance color space point factor color resolution expense color saturation order dither method color point display space approximate point hue saturation yield subjectivly quality sensitivity view system saturation change hue change reasoning use tv standard ntsc improvement area;1
1971;address issue line post yesterday title thread second thread post challenge content talk.religion.misc exit thrash week second post bone contention tell thing kaflowitzdebatingpoints tm talk.religion.misc excuse policy prompt follow follow talk.religion.misc much- newsgroup line;3
1972;reference line trim murderer murder instance bullet gun kill gun person action murderer definition word definition series infinite deduce math lesson delete situation feud family claim time member family member family member family sequence number time deal infinity member family time thing end loop base existent travesty resolve murder problem system case nest murderer definition murder existence humanity murder killing person murderer induction definition system information definition problem;0
1973;nasp project proposal status project obstacle chance project information project help;2
1974;hope performance spacecraft sentiment verse miner;2
1975;object belief believer way contradiction define believe explanation existence object belief way attempt manufacture contradiction behavior compulsion believer conduct distort way response way question existence behavior believer question define existence decide confusion course point reason phenomenon belief object belief rat nest complexity version alternative;0
1977;ton mail discussion alt.religion life joke day life game host movie note professor note student mind;3
1978;lucifer sweating blood gethsemene doctrine sin biblical sin scholar conservative e text banks n3jxp skepticism chastity intellect gebcadre.dsl.pitt.edu surrender;3
1979;issue mire lifer tactic;3
1980;ignorance strength piece information advice contradiction cheer;3
1981;fact scripture love;3
1982;deletia bissel courtesy pie respect belief stamp poster purpose evangelize;0
1983;time mistake love soul volume trap position tell know motivation year beauchaine bobbevice queens blow bronx;0
1984;stephen context note reply article lack evidence evidence lack creationist error fact reply conclusion context choice a. sentence follow sentence precede conclude imply context believe imply context error kind argument argument sound admit assumption bit yup;3
1985;fuel space base source orbit ground presence repair supply facility value space satellite orbit source supply gain benefit economy scale allen;2
1986;term think confusion m guy animal behaviour sugnificance refuse term animal turn term convince time think definition significence motion planet law schneider argument;0
1987;person balance reason argument claim evidence author opinion people claim thing logic argument christianity effort convince message thing elephant dance sugar evidence adda;0
1988;rocket ship stage rocket technology demonstrator step stage orbit ship vehicle schedule missile week flight test research organization development follow vehicle sub sister government sdio way deployment space base sensor weapns change marching order budget ssto priority today agency use step cost sound rocket sdio briefing government agency sdio deputy technology worden program money headquarters sdio sight program agency hail example approach hardware development agency philosophy breakthrough leapfrog technology development worden illustrate test approach result time budget program concept hardware month today engineer miracle parents time management worden sdio hand project jess phase agency management sense government industry partnership end management structure price sdio approach chairman program stretch year shrimp design team rohrbacher program space district stage rocket place missile technology ammunition capsule spaceship rohrbacher praise sdio sponsorship sector lead station freedom program secotro commitment venture company seed money charles vice president space system government investment government industry approach development history liken process aircraft way evolution stage rocketry delta clipper dc-1 flight test summer sands envelope performance test speed altitude test foot verticle landing series foot series foot maneuver phase test pitch manever rotate vehicle configuration landing flight test series maneuver moon landing vehicle aircraft approach operation feature check access panel maintainance program stage engine technology consideration engine whitney engine hydrogen oxygen propellant pound base engine use stage model champer design sea level operation throttling capability design repeat turnaround worden stage rocket engine technology result engine hydrocarbon fuel switch altitude;2
