ID;text;group
13;is induced flowing warmed helps make mind did reported incurred;2
14;read tracing looked own began wonder seen used;1
15;bought was banning interests making sitting get got go find read are do find for- manages have sleep manage;0
16;have Having mean has follow;0
18;help find converts named known \tRaw contain referencing lies;1
19;sponsoring following featured \'94;2
20;read I\'ve heard built Insisting have live;2
21;buy assumes weasel cut cut works pays recall bought does look buying know built telling improved want Pulling said done mention collect say they\'re drinking \t\t\t\tacculumated want define consider want done have write suppose make;2
22;deleted deleted considers verified tested decided consult closed;3
23;had handed said has has;0
24;seems falling prove observe made getting losing start remembering presented having do distinguished Having Unenfluenced Based based agrees exist based based feeling based considered based change affected change say agree conclude contains exists blocks increases seem have give show defined quantify touch collect have attempt give used denote see inspired viewed say seen based seen concludes piss involve get retaliate enforce ignore remember mean stated agreed means has note stated is accept stated seen notice used has based absolute note show mean explode are have back motivated investigate gather support have agree \t\t\t\tDave;3
25;proven saw said takes keep coming coming is regarding belongs have keeping mean swept do have wait supported;2
26;follows stems influenced determined is matters claim read note stated think noted argued including matter is is determine presumed puts argue are varying find support makes acknowledges fail determine hold live practice acknowledge influenced called interpret recognize admit recognize tell covering includes think follow has shares derived drive love means showing held suspect pressed understand become presented need survived finish doubt attempt;3
27;says looking support knows find let know;1
28;created perform given write translate rotate have read insert given hoped let do discovered performing spin rotate know translate perform move know thought created translated done cause occurs translated appreciated;1
29;deleted arrests preserve flushed arrest is search preserve surround order come come used omitted apprehend obtain destroyed served arrest charging know surround announce identify know works arrested call pull shoot charged survive have shoot shot occupied end KNOW committed KNOW breaking done have defend KNOW die stated had search found called flush surrounded driven knocked served happened refused drove kept;3
31;come doing change draw exist compiling running Check;1
32;mean see said stay blew sank;0
33;know hitting need finding take scanned modified turn looking created running stored requires scanned modified corrected help give doing planning hear provide use seemed modify planning buying;1
34;typed capitalized explain pointed bound revealing Admitting masturbation;3
35;founded motivated agree make objective- makes agree is supposed see explain seem see deleted pointed note agree doing agreeing given agree ignore are agree hold have given agree explained agree stated doing talking isn\'t talking agreed expect agree have give vanishing disagrees have give doing get say aren\'t talking answer want think evolve testing competing reiterate answer Name;0
36;saw had direct;1
37;seem discuss enforce derives governed made trashed see vote trashing keep using going;2
38;said means including speak let tell says support referring served served made deleted;3
39;copyrighted used orbiting distributed map had pulled mp;1
40;came developed;0
41;did teach perceiving;3
42;Imposing do gives go tend tend frown debate means suggesting take work thank have means tell choose define define;3
43;have look have seen talking are see disregarding figure;2
44;read see seems used make using sound told believed sound find see stating explained try explain;0
45;comes explained depends go left;1
46;recall heard went perceive personified place recall think recall unmake make assuming exist existed bind existed Given re - create make recall concerning creating Followed evolve Post benefit resulting;0
47;made have clarified;3
48;have need convert coded coded know formulas use;1
49;know assume According do buffering have buffered;1
50;st)Seems killed carried says barring deranged thought take satisfy think rescued recounted knocked spending plotting go remember begun fight ending wiped read planning walk blow jibe learned surprised gotten demonstrating think support gassing burning know know start calling saw happened started believing destroyed pointed killed including choking followed burning saddened occurred used do;3
51;* seems seen quoted seem wasted uses needs represent are set called allows built containing displayed makes want brag take Mind costs C.C.Lilley@mcc.ac.uk C.C.Lilley@uk.ac.mcc;1
52;trademarked know rise start;0
53;going have kill though- guarantee regret kill regret That\ attempted want know bothers maimed killed bombing set have look make see getting getting Write China\ comes Point offering doubt happen deleted kill ended justify means is mean judge tried hammer think get turned condemned think make sound aiming get destroying understand aimed cause inspire come going fool suffered lose given turned;0
54;grown growing want eat know get get know come lower have brought remember think delt wonder limiting adapted makes engineered;2
55;pressurized bend grasping exists Given shatter think take think enlarged know ask say bring bear try show think let say say mean assuming allow alter planned do suffice knows makes accepted determined have support developed require propagate makes coordinate distributed rule points are eat lost contend spend have develop exercise moderate makes tend retain assuming tend need maintain based tends rule contend have restrained generate reject suspect manifest interacting doubt;2
56;has dealing deal tend monitor seems pissed dropping pissed dropping seem pissed introduced bought used remember pissed leaving came tell seem pissed have take have brainwashed do;1
57;collaborated titled think answered ask need considered hear did hear isn\'t plays determining determining prevailing;2
58;distributed looking \t\toctrees meshing appreciated;1
59;pointed have develop have lift lifts take;2
60;posts deserves treated have make based consist display quoting refusing follow suggests lack failed identify surrounding display known quote fabricate attribute supporting alleged note disproving prove disproving shaped proves seem represents continue evolve go lost acknowledge asks heard found playing wrote attacking quotes using formed confusing concluding follow misquotes support reviewed repeated titled sticks include goes flips suggests using Note quoting reviewed surprise had add posted;0
61;discuss processed instruct causes increased;0
62;fell claimed tortured renounce come skimmed found happening held come found is concerning observe die adds proposed offered recanting know died have saved die documented says See;0
63;want read proposed designed;2
64;wanted point had lined turned line has bound;2
65;answer send;1
66;reported infrared showing started indicate resembling;3
67;Blessed thirst filled;3
68;perform fired needed fly carried used boost weigh required Boost given understand carry seen see carrying achieved Seems limiting;2
69;give get +;1
70;named DARE forget quote;0
71;singing Wasn\'t assume debate disagree debate sense hs challenged did said address addressed say discussing responding do give repeat do believe made imply seeming understand- ask give know do give making pushed try respond believe include isn\'t do answer put drop continue appear start debated acknowledges dropped take mean bored accuse Do understand say understand asks does ask mean- seem get feel debating get have do going have deal starting get put That\ supposed offer accuse lying complaining answer sense sensed sensed had senses founded asked give assume found have provided senses came offered disagree thinking say feel do know neglects consider restricting refutes make have prove say feel does ask establish mean resulting get correspond assumed feel does ask disagrees agreed said say implies seeking maximise take seeking maximise claim considered claim implies rival sense hurt do considered mean do consider turns serves provide is agreed is believe done have answer make have show look exists find applied believe speaking checked found deduce is derive using believe have show is is convince works assumes isn\'t gave assume values use prove values beg;0
72;Do make have;2
73;use like hear using email summarise get;1
75;published dedicated receive sent purchase contact following leave receive SUBMISSIONS send use sending include reached ejasa submitted stated become used Copying reprinting encouraged provided made expressed VENUS gives wishing distribute given notified reproduced lifted meant map accomplish modified made carry required braking carried added give handling created shaped made transmit placed installed looking imaging powered used map reveal made examining appeared contain fired braking place completing followed became circling began make head recharge transmit took process mapped revealed has shown spread formed erupting makes detected created were declared felt sitting decided wait making scheduled named scaled nated called map maintained Bolted measuring covered registered indicating found ended were radar come pass possessed perform ceased leaving sort wished explore borne proposed have canceled come sent provided launching launched named have perform had explore making believed remains gave exploring come perturbed fall circle spewing wish miss make using make view desired study envisioning powered canceled have make do based named designed added building decided modify encounter performing reached drop use swing used flyby head helping pinpoint erupting dive planned arrived released making touched released produced explore arrived pumped coated inflating Dangling known consisted served Connected measuring painted keep permeated dropped concerned burst placed darkened give return necessitated come removing used used attached thought enshrouded transmitted failed covering bursting materialize stationed dropping considered reported pushed bobbed averaged find surrounding headed equipped carried become report caused begin programmed was shut reactivate landing covered examined calculated atmospheres recorded done failed focused returned detected gives found contained appeared made matched found reported persisted clearing went functioning sailed become meet made traveling accomplished released radioed entered became became passed pulled reported moving explored corroborated passed made failed function touched indicating covered reported known lacking measured sped followed comet making helped reveal rotating give take functioning considered send pass had back become fly discovered was maneuvering reach planned shut Diverted given hope planned called swing drop designed survive head investigate including seen began change decided reroute keeping planetoid focusing called planned leave place including began look failed complete losing going planned devised drop moved put put taking began open increased became taking underwent hit including cut began making cooperate faring keep remaining make reported offering equipped had took gearing reactivated designed make reached map surpassing launched make orbit released named discovered send sent build reach became radioed swirling laid talked launch considered came launching selected involving measure designed study descending done made stand melting crushing threatening protected looked changing noted require speed take made understand have know became suffer holds found including made lift RESULTS WANDERERS Revealed RESTRUCTURING teaches following Stopping;2
76;find put done afford refused pay make paying afford have arise;3
77;states overtake deal convinced acting according there- believes doing \tstabbing;3
78;have get lash get cut saw;0
79;know display maintaining appreciated;1
80;have contain like display take download suggest find do have write tell find - mail;1
81;Forwarded REPORT beginning commanded execute rolls provide varying characterizing generated commanded re - establish began powered occurred report appear terminate using sent recorded scheduled take scheduled take ending performed maintained;2
82;play according have views.\t|;3
83;Go look is muddled described;1
84;ask do Speaking seen handed wrote exist make believe exists provided;0
85;proposed have involve tell pinching got count have ruled merging had have look allowed came get send astro-ph@babbage.sissa.it get favored puts is distributed remain kept is generating seem originate excluded disproved use investigate is assuming apply;2
86;Looking say operate are polarized have placed talks added operates have understand understand continue provided;3
87;going have practice getting going have give Try;0
88;tend facing pulling force put measured facing recall set;2
89;shows think interviewed flipped wrote written;0
90;sell saying have viruses exist think turns has prove get suppossed get have give came proven going fly have look get fly have exist do questioning NOOOOO run begin;3
91;take paint laid said stay blew sank;0
92;goes establish mean compared seem think make contribute released analyze believe succeed need learn engineer created facilitate like see regarding analyze accepted applied existing dividing solved form involving;2
93;are taken wanting planning going were stated showed make want wanted crush we\'ve built We\'re give care gone keep make come tortured used said fuck became changed went had rid = Working;0
94;warned put keep watch help ask spout stay record know do objects looking having worry;2
95;seems have whooping owns \tLook Louis\t\t\t Approved Conspirator(tm)\t pay know * think;3
96;claims convert claims gotten work tried convert using read made files;1
97;;3
98;= = made using planning scheduled reviewing present made scattered invited submit detailing Suggested include limited utilizing based contained send prefer send msuk@ima.enst.fr submitted;1
99;think think launch put landing went came launches avoid done hoping gets done;2
100;means believes say served served made deleted;3
101;talks take think encompasses screwing Got;0
102;used believe used know compete shed;1
103;doing involves directed intended get appreciate fill mail tried structure answered varying give keep typing want give mean have answer hope come know phrases convince imply proving repeating tend use know contend have understand- know mean Think required get fill send thank place Feel elaborate raised believe following presume have modify start doubt raised believe occur realize describe wish have affected think influenced come acquired feel understand feel dealt lacking take question change convince convince changing- stayed involved think influenced claimed see having intended get help narrow have write find filling Feel contact have doing have say asked;0
104;oriented seen including;3
105;got written went find find have look appreciated send want;0
106;accept written start;0
107;granted creates living examine poke prod learn kill becomes say creates breaks starts devouring hesitate killing creates loving knows lets know rejecting abide rejecting becomes killed say called carry question doubt doing claim know playing;3
108;think touting produced think argue want back;2
109;pray believe exist keeps believing saving named;0
110;checked list following Went;0
111;qualify go do evaluated was say arisen is believes seem go come have sets work have has change destroying invested fail test evaluate retaining seems boil admit oriented becomes Granted become offers do extend;0
112;speak wasn\'t built brought built is required Insisting have live;2
113;know get;1
114;didn\'t follow used seemed update;2
115;pubinfo.jpl.nasa.gov printed gazed observed appeared move called meaning named observed shooting falling flourished governing discovered calculated pointed called made amounted enabled break travel sent automated crewed explore automated orbited landed explored made flying brought automated given appeared bound discovered view pioneering automated come designed fulfill share consists selected supported processing required operate uses power employed Imagine journeyed fly have sensing pointed speeds help prevent used control linked maintain selected used navigate maintain locked fixed keep pointed pointed used ensure encountered planned dispatched study scanned known share employed called helped shape conducted used had covered equipped extending ranged weighing weighing remained sent used left launched shifting surveyed sent tour involved took reach Barring become journey becomes use operate generated developed revisit equipped serve carried studied shaped visited equipped allowed see cover study carried dropped contained radioed including developed sent make increase start dwarfs representing add represents left required fit hold generates is seems compared fuse producing produces charged extending appears has go start fuse begin swell growing swallow collapse take cool explored gotten sampled launched using change fly perform using developed Obtaining launched included passed known showed lacking lost obscured gave radioed revealed resembling showed crisscrossing created cooled buckling discovered has composed takes range degrees bakes freezes means takes takes complete appears have believe has making make made used orient exhausted concluded took seen Veiled explored launched study flew orbited plunged landed laid rest passed became scan measured launched flew Passing measured flew transmitted showing launched unravel became placed making entered radioed designed examine survived continued transmit resembles known discovered compared acts permitting reach trapping radiated melt provided seeing cover determining launched uses provide revealed dominated lying named filled sits Scarring named named survive is cover flexing produces weaken cracks preventing contain reaching circle blow alternating serves viewed distinguishing enveloped consisting known harbor orbits give shields coming protects burn strike left pelting received formed formed showered learned launched discovered called surrounding revealed distorted charged ejected learned fade has know believed seethes swelling Affected contributes affecting gives charged become trapped collide begin glow known play warn provides contributes survey monitor saved provided shown altering made crewed dispatched automated study left landed explored carrying weighing consisting constructed includes collected highlands remain cooled solidified bombarded created basins tapered leaving covered overlapping produced began melt rose spread flooding form called meaning tell altered landed seen left remain attempt formed torn formed captured has considered harboring studying saw appeared crisscrossing led constructed broadcast based believed invading cause expect had do led support cause become carried flying placed surveyed arrived launched flew coming Transmitting found occurring flowing followed returned showed launched make arrived find made cleared began returning revealed including flowed etching consisting lifted designed answer including expected spot hoped find became touch landed celebrating sent showed returned revealed littered marked rippled gives touched viewed seen sent tested designed detect seemed indicate confirmed related knows found exist became recording observed recorded degrees degrees recorded measured photographed contains condense forming ride swirl towering form is allowed flow features resembling suggest marked has possess ventured captured exceeded fail stopped operating depleted operated shut Viking quit used ceased functioning Viking know launched expand lead has considered fledged known found have cross is hit eroded preserved left suggests destroyed coalesced estimated gathered identified estimated photographed based comes examining fall called strikes causes incinerate known burn called look examined composed composed identify look flown found separated fly selected launched investigate study Scheduled mine lie dispatched slated conduct lifted penetrate travel returned flying followed launched returned found topped composed form produce characterize react form lying exist observed surrounded swirling rotate consumed detected observed returned encircling rotates takes complete known takes drop relay spend circling flying exploring revealed aimed spotted orbiting seen known traded dazzling returned flew observed identified ejected extending colored marked brought caused displays indicating fractured Caught heated cause melt producing covered formed exposed made sank composed has indicating oozed deposited has suggesting cratered erased performed adorned unrivaled composed found has muted Given looking surprised blows visited sped returning followed sending breathtaking revealed flew composed orbiting passing showed vary ranging resulted passing ventured torn formed begin disintegrated shattered orbiting form drift appear held form make heard detected believed coming observed had saw discovered found share learned maintaining discovered taken determined has based degrees implies rising penetrate Continuing converting ethane believed permit continue orbit deploy called dropped fall use peer spend examining visiting completed revealed gleaned lies tipped facing faced knocked collided found follow found tilted offset having consists occurs absorbs range tops degrees shrouded believed generated Surrounding extending known is thought scalding dissolved discovered orbiting known Representing show including faulting features pocked winding suggest formed smashed contains have reformed exposed thought have imaged composed made completed swept flew became observed Resembling spins noted moving dubbed observed has contains tilted centered suggests generated assumes produced spinning tilted offset shed indicated were have kept spreading detected explain spotted identified found orbits lost circles causing spiral tear forming accompany has composed shows called receding appear shoot grained 1/70,000th has carry deposit found degrees visited carries remain tilted Discovered appears calculated based indicate covered is freeze fall moves show tipped has known discovered appears covered locked keep facing visited exploring pay survive reside reaching perturbed carry falls made warm- enters boiling made composing boil form measure grows gets charged coming pushes blowing giving blown pushed continues left point chases recedes reach contained fit meaning pass have modified enter closed return returning orbiting go named plotted predicted based became returned live see passes passed interpreted rendered become fly remain approach observe becomes growing begins have boil form flown flew peer obscuring had study lifted learned had automated traveled observed flown sampled include see gained redefined spawned called studying comparing learning gaining seeing shaped investigating understand continue learn benefit automated explore mapping flying reach planned look set formulated taking mean spending;2
116;noted benefitted shipped suffering moved sell;2
117;regards = \t{Integrating = = \t{A = = \tSelected form \t{Jack = \t note = \tFumihiko = = note Based = \t{Jack = = note = \t{Integrating = OPTnote = aided note = Using = =;1
118;Required incorporated means leave come means associated tends reduce looking;2
119;belongs is found allowing reduces interprteted checked think preceding quoted set immobilize referred supported given;0
120;looking display using equipped running;1
121;rendered know do find bring exist contain following allow thrown assume;0
122;take sense made see characterized promote become belong tell said works said said meant think betray presume offend hope disparage;3
123;they\'re do get Hang deemed drowned make memorize discover;0
124;consider are tried believe asks swallow warns let ask beleive learn mean told want swallow say documented learn choose believe argue lived have told fortold;0
125;edited use rle have needs tend convert becomes handle convert see Later\'ish;1
126;heard had notice returning remember associated say locate think;3
127;have See read disappear;1
128;avoid got do come find know Given figure determine give Speaking see appear going helping says gone take find \'Be get;2
129;brighten see left;2
130;opposed say terminated reduced;2
131;know running incorporates used add existing like explore getting written understand cope are including stuck is volunteered take have gleaned overworked switches post happens +41;2
132;mentioned Dismiss say prove admit prove stick;0
133;call taking succeeds drop compared work recall presented proposed designed think detatch visiting returning targeted find;2
134;appeared spoke saying listening taken;3
135;According subtends;2
136;quoting given clip like know has knows appreciate getting unsubscribed cut stuffing reply get;2
137;fed have starve gave manage think doing have suffering received thirst be;3
138;ask watched go Try getting explain presume meant sound does;1
139;modified = driven plotting distributed supports include posted find use find plotting using is called known Compiling requires compile fails try Based written need tested Check developed sets call works using set distributed get send put send want pick connect Log use type Read decide need copyrighted requiring includes including Call get play sent has set based Added re - request cut has fixed did dashed dashed drawing aligning using requires paste normalizing move defined calculating bezier)- integration- defined generator- differentiation- find has satisfy including placed supported used are includes scaled including copyrighted known work plotting filename runs provides graphing provides include defined Accompanying include gle gle Send containing based IMDISP Written do enhancing smoothing read know LabVIEW used provides using representing connected using create represent include allows looks acts used markets plug allow allowing harness range debugging are associated filters execute is use optimized includes optimizing offers has downloading processing give described integrating monitoring looks acts include require includes sizing loads include imported include include provides include saved provides plots depicted plotted provide masking averaging making are alter based include resulting displayed sharpening defining removing include thresholding eroding dilating filling include supports lacks provided Using tells performed require supports cycling based provides aimed wanting visualize developed has measuring counting Using record played invoke defined import delimited does limited runs has get Includes provides has contains needed contain executed include pass supported comes provides comes enhancing need run given performs supports imported used based include control incorporated preventing pasted has ranging allowing create overlays include subjected smooth sharpen locate supported compressed using including supplied supports including has use required accomplish done using requires end provides including lets choose know provides work enhance measure interpret has enhancing allows select painting creates lets paint selected Note used intends operate noted requires recommended has reading supervised write is developed runs have coming has writing processing defining pull has supports provides has saved imported need extract lets configure knowing designed computing projected attached enhancing measuring provides proven enable assemble enhance perform conduct works stored set identify analyze generated captured recognizes based provides allows are holds Automated set represented find finds provides work find supports look driven supports distributed integrated Try has run based contains manipulating included do want canned defined overlays using changed became getting called does does had used suppose called does subtract plot cut display announced known includes help wish use need work require receive send Include purchase made cover put heard handle used written run based displaying built SOURCE publishes containing find related written named does entropy named mentioned put uses released support blown sensed driven based use protected developed supported are set come need installed used sensing uses based Developed ftp complement issue seem support heard has suggested get posted alv-users-request@cs.bris.ac.uk see Built distributed requires building read write see consists do copying is based based built modelled do planned is rewrite using oriented licensed name written runs written used following distributed made obtained Moved vista@lowell.edu providing incorporates accessed means include supervised supports ratioing Running processing Using developed governed based allows displayed Look zooming driven enables integrate rectified providing added enhance referenced allowing determine including required configured includes required sensed use process Select calibrate convert register predesigned has speak isn\'t write sold - wrote sell used called deals growing wrote contributed provide handles developed drawing developed performed allows integrate become using features stored contains applied includes deals comes developed represents runs provides including supplied consoles contributed includes interface put interfaced adapted proven oriented use adapted extended supplied reel comes confuse stands gives using modes contains operated writes does using maintain coded written maximize windowing have dedicated read move are magnified displayed operated provided generated Supported include clip combine autoscaling mean defined defined rotated specified remove normalize mean create get collapse collapsed change plot traced change rectangle adjust specified offset - sampling enlarge cycled calling Dump file specified copy;1
140;does examined think found missed have sitting missed studied makes look explained gave screw put remember thought met says discerned saying see Trust color Remember do put supposed identify see embedded stand see shaded appears see seeing see seem appear missing understand see see see fit is notice see thinks thinks seeing look say see go say see go say Thank see adds make see;3
141;had pre existing ameliorated experienced gain enjoy twisted;0
142;Looking;1
143;opposed think take derived make claimed derived shown interpeting exalted wasn\'t claim exalted read found wasn\'t see talk call called deleted reproduced quoted supported support descended exalted Making ignores Using argue changed post Makeing requires given supported demonstrated claims need supply support read accepted judged return \tthat spoken go discuss;3
144;know read based know want do have understand;3
145;read written Decide;3
146;point regarding believe saw heard created have digitized want find;1
147;donwloaded supposed converted know need do get mentioned explain;1
148;deleted heard lost posting came post think ';1
149;have purchased printed created copyrighted doubt find go crack buy think assume \'funded\ provided provided seems oriented educating;1
150;say referring existed existed Simplify assuming talking Given referring Note did have organized mention judging existed want read find;2
151;see emblazened;2
152;proposing doing sneak opposed have do ask bloody pray WANT prevent doing bursting * construed prevented praying prevented thought posting manage say have prevented setting doing specified like daven * require see complaining have heard make naturalized;3
153;have need convert coded coded know formulas see have = following do tried following noralised float float float hue- = = rgb_to_hsl(red define float float float;1
154;appears claim gets have fall had changing given know;0
155;think peek keep saying reinforce * see keep telling come join said said PREFER cease exist tossed say come take looking figure immersed trying get come see;3
156;heard ask swear include;0
157;trademarked believe Speaking seen handed wrote exist make believe exists provided;0
158;talking involved leaves oppose happen went think That\ making happen;0
159;think letting confuse accepted qualify found hold accepted trying explain do meet refer created make appear including debating atheists hold have According sinned accuse referencing procede launch meeting said Read said Acoording means referring understand speaking know present seemed pretend know said means claim do know exists know wants contradict says knows repeat wrote getting trust trusting make says knows doubt knows alleged paraphrasing refuted justified claim is ignore have ignore accepted thought prove writing Assuming believed prove believed ignoring are heard read miss contains makes accpets hold applies shares See read read having ignore ignore known accept means stop exerting ignore show exert said accept agree comes come come come comes is pop makes wonder came believe exists thinking come we\'re having said make think agree basing looking attempt sum determined Granted thought get remember understand;0
160;thank sent help send requested;2
161;accept thought said say isn\'t make trying think Give see see asserting consider going have have think;0
162;taking entitled Using find dealing related chose wondering knew provide;2
163;know find take break;1
164;disagree tout agree care cost care geared read care want show want think * tell using prove vote pay relies forget;2
165;looking convert prefer seen save apprieciated;1
166;provide obtain email;3
167;left;1
168;prevents polluting based bathed sterilize imagine manage get unharmed thrive given;2
169;tell get like looking found Note looking hoping published spend get;2
170;have do have do try land have designed land comes allow go believe add increase damaging astronanuts prove build service designed bringing considered contribute planned = fall doubt think type;2
171;;0
172;tossed taken referring tosses do seems suggest ascribes gets * taken records happened has has do taken is takes measures confirms tosses suspect comes presented vested pretend present used tossed treated descibed know bit Let present studying put seen makes applied read telling read includes written serve learn provide participated whitewash levitate- learned saw thought saw return have prefers spread teach draw infer summarized are enjoy read read Give;3
173;mirrored Isn\'t seems *;3
174;looking inform;1
175;knows they\'re talking add;1
176;believed trusted became turn advocating;0
177;use admitting hold break using listen outlawing read developed given uses needed break claim handed get nicknamed have get poked shown sounds given simplified seems;0
178;found sounds think handed set spill waste have pay know teach become loved cherish taken know oppose banished sent follow thine blessed follow think do hope see wrong cherishes holds fall control guides lets lie know has called know know asks be asks be meant kill spill deserving dealt sent harm born judged Luc spend Heed passed seems like;3
179;got regard regard;2
180;like know is produce produce Try think is called Check;1
181;stated created do contradicts made creepeth saw said Let make let have creeping creepeth said make meet formed brought see call called living agree created believe;0
182;think felt speak got believed tried hide punished wants know answer found following believe refuses give suggest reconsider believe analyse note tell examine tell left posted found decided try fired lasted told works thank think hung had admit lied fallen used believe read told grew read learned means use had perform _ hated increase had do failed think forget believe jump take assure ignore found using believe playing believe documented documented seems pay leave contain missing says lived died believe exists used interpret analyse observe need taken go makes believe existed assume did considering presented know Try reading die do remembered believe think lying say believed seems admit believed do go lying led wants know do know looking looks;0
183;carries includes intend go aimed shows connecting hangs editing sound promise informed have discussed written cover mentioned come see bringing educated seems have make happen Hope helps;1
184;owned know crossed came;2
186;have altering changing scanning know have use has wondering want put print know doing gain working guess know helping posting;1
187;Regarding gives used fly;2
188;tried compiling fixing missing got compile starting get dumps get sits doing get become sent did fix;1
189;look said respond deleted Look supporting say exist wish proselytize see posting looking meant do understand get using illustrate think lost deleted charged * meant say * say thought claims supporting Explained;0
190;;0
191;seen Care back taken Seems started lying You\'re think exist die believe believe die believes make die believes get damned;0
192;do love see go Load display supported;1
193;forgot;1
194;deleted;3
195;needed know read want want read get know have exist needs send summarize consider \t;1
196;seems have feel save tell feel do regret had feeling hanging happen try learn go need believe adjust attached know know speaking care recognize hinder have inspiring are subscribe shake feel;3
197;guess;0
198;occurred speciated subscribed existed have have point evolved;3
199;doing mention is establish monitoring is get piggyback is happening fly resisted arrive kill settle done done done constrained enter;2
200;send looking happened;2
201;know tell has require perform seems know have look is tell understand results committing have commit die have results committing served served made deleted;3
202;wouldn\'t worry work imaging know resist hope intended \\;2
203;found know has battling know talks saved say think believing believing according saved is says preferes know condemned knows believes make live saved taught square help bothers;0
204;lived decided stick ruin guess sued;2
205;following going discussed;2
206;brought was note Thank;1
207;reached are accused considered deemed have accused having accused differing heard heard hiding considering believed believe protected heard believe based said Remember have found screwed have lose lost stands;3
208;proposed come resurrecting;2
209;';0
210;give cater looking building;1
211;Speaking went re grossed went facile arrange reduce selecting means charging went 40\% outstripping remainded included Bundling gone has split Supported used included Adding means doubled galls sent touting providing tried make sound offering appear splitting look recommended have paying measured got galled SHOOTING;1
212;skip said acts they\'re informed grains bring misled take gave gave accepted gave were distributed accreted scattered accreted captured call captured existing notes discovered identifies thinks formed impacting hit knocking accreted is has used believes remaining found Note covered photolyzed has think warms sublimate freezes forms going see hope made see howling think said use send speaking like use gives costs launched told offered sell forced increase allowed telling said;2
213;asking use convert;1
214;change hope requested Sustaining;2
215;announce revised see revised shortened eliminating corrected includes Know reminded copyrighted make recuperate charge making realize See bound bound make printed worked connect see do made print let know have had work read including have use print etrbom.rtf came refer entitled Surrounding Send;3
216;skimming bumped included worked getting call figure using supporting know allow display plug;1
217;do have use take C.C.Lilley@mcc.ac.uk C.C.Lilley@uk.ac.mcc;1
218;did landed deal cited believe constitutes entitled accorded recall think have helping mean having bet;2
219;received regarding post Look;0
220;tell breaks kill having;3
221;help trying find receiving like write;2
222;understand gives rendering seems present rendering circumvented rendering render;1
223;spent arguing exists;3
224;going tackling doubtless contend make turn fail meet promised have have come develop is funded dwindling aren\'t gon knock placed consumes hear come break keeping flying built accomplished mind flying getting funded building know see beating look bear represents offers creating read attended are is allowed deleting going prove proposing developed includes committed continuing tells flies rated fly costs afford fly fly fly begging convince assuming makes have think;2
225;know use depends defines understand preclues used drawn forming falsified decide use drawn have bluring make fails involves circumventing claim gain limited confurs allowing ask have ask posed answer fail;0
226;Sounds used describe come understand credit understood includes guess describing perceived immortalized sounds seems did evolve caused going hear;0
227;think let;3
228;opened landed presume berthed understand keep know coming NEEDS have is change;2
229;spend doing going scaled match spend buying buy develop has doubt going show justify constrained use buy have funded going have invest building pissing existing go doing offer develop tuned deliver;2
230;tell exists convert get;1
231;designed dictated had contributed flapping stated involve finding re - launch expose;2
232;having post create using download display they\'re listed create displays know find appreciated;1
233;looking modes know sounds got do says does has give implement help;1
234;remarking related seem understands associated seen denotes annihilating read discussing;0
235;found recognize required believed required checked copy hacked support told find distributed hope obtain look prefer find known work;1
236;think has want look;0
237;know decode need convert writing need know work;1
239;looking called saw hoping locate tried gone looking found looked called heard knows get appreciate based appreciated Email;1
240;\t come expect see;2
241;suggested love know seen starting talk feel have deliver elaborate believe understands see dwindling stick Kept keeping informed have read read;2
242;Come do reenter hit provide speed get producing wanted paint give reverse;2
243;spent implementing optimizing turned got shooting tell render known made go made;1
244;looking floating know obtain email;1
245;speak stick want changed fight saying asked do inherit call answered states born grow sin think grew look inherited goes;3
246;seen has told costing take suggested losing defied demands won used forgotten cleared launching defined passed try follow means missed Prove have says excuse mean attempted calculate suggest costs spending executed spends estimated compares;0
247;started know get read read;3
248;put orbiting make look are prohibiting find orbiting feel justified complain defile orbiting thrown trash;2
249;asked assuming is made don\'t live according burn make creates matter happens creates turns lose ask created make creates happened patented have expect behave die let begin saying asking find are believe lived continue required live choose prepare become believe assembled discuss followed exalt resulted followed resulting became drew cast get born based made speaking laid sang shouted lost live accept do rely offers impose tell likes believe do follow following understand believe believe cry perverting believe found have explained want point mean deal convinced acting according there- believes doing stabbing;3
250;let go +1 Foot get;3
251;showing testing test see get submitted praise suspect Coming seek;3
252;read assumed had find disturbing does changes Using isn\'t causes incremented comes has do comes talking;2
253;mean said want translate think translate reply think kill decided means want translate think translate;0
255;Reposted warned comp.archives Exhibit looks ANNOUNCING REBORN REBORN presents played presents divided Came Went consists contains includes exhibit brought used were omitted printed get contains have use speak have write have contact;1
256;suffer watch want go escape think stop goes doing wouldn\'t want looks make want paint want name draw drawing think get;2
257;arranged sponsored held located runs includes invited contributed covers following Invited Using Based arranged concerning covers get accompanying presented made accepted following note made add remember arranged invited exhibit involved arranged made provide Get included accompanying last visit bring have prepared Visit visit visit arrange including Visit Included accompanying Visit need arranged arranged see included Dress recommended bring take mountaineering recommended held going walking drive travelling offers reduced require stay offer reduced want make contact reduced obtained stay have stay obtain reduced use fill Completed accompanying attached Accompanying tick tick participating Get Included Accompanying Included Accompanying Visit need accomplish made accepted note made add remember made Weekend= like book fill Double Double Tromso Double arrange wish stay offers reduced require stay offer reduced want make fill arrange tick;1
